Rng Run, Number of Flows, Throughput [bps],, Tx Packets,, Rx Packets,, Lost Packets,, Lost Ratio [%],, PHY Tx Packets,, Useful Traffic Ratio [%],,E2E Delay Min [ms],, E2E Delay Max [ms],, E2E Delay Average [ms],, E2E Delay Median Estimate [ms],, E2E Delay Jitter [ms],, Sim. Duration
, , all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg  , all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg  , all flows avg, all packets avg, all packets avg, all packets avg, [min], [day hour min sec]
103,10,2200.15,21952.5,488,4880,267.9,2679,220.1,2201,45.1025,45.1025,,34744,,1.11229,2.41899,1.83774,1725.72,3525.75,39.3654,36.6994,4.695,3.75,161.378,171.396,74.5072,0d 1h 14m 30s
104,10,2127.26,21253.6,488,4880,259,2590,229,2290,46.9262,46.9262,,41645,,1.08566,2.32206,0.870816,2628.24,6456.39,51.1782,47.7448,4.265,3.75,248.445,310.328,76.756,0d 1h 16m 45s
105,10,2331.76,23296.8,488,4880,283.9,2839,204.1,2041,41.8238,41.8238,,41676,,1.14509,2.41876,0.870336,1505.02,4015.81,31.3581,24.4673,4.07,3.45,141.973,173.277,74.3194,0d 1h 14m 19s
106,10,2066.51,20644.9,488,4880,251.6,2516,236.4,2364,48.4426,48.4426,,60405,,1.08088,2.90272,0.871452,1451.95,2984.72,36.082,34.1105,4.56,4.75,148.363,164.364,76.7769,0d 1h 16m 46s
107,10,2357.24,23554.1,488,4880,287,2870,201,2010,41.1885,41.1885,,55297,,1.16034,2.51556,0.870213,1422,3150.1,36.1759,27.5354,4.985,2.85,141.573,142.185,72.1451,0d 1h 12m 8s
108,10,2176.59,21745.2,488,4880,265,2650,223,2230,45.6967,45.6967,,4591,,1.10671,2.70925,0.870821,1756.03,3992.49,41.6508,35.7807,4.475,2.85,175.286,203.419,76.014,0d 1h 16m 0s
109,10,2023.77,20218.3,488,4880,246.4,2464,241.6,2416,49.5082,49.5082,,6586,,1.07164,2.90037,1.81561,1836.26,3739.16,45.5287,40.6855,5.3,4.75,180.577,199.789,77.5007,0d 1h 17m 30s
110,10,2334.28,23322.7,488,4880,284.2,2842,203.8,2038,41.7623,41.7623,,58767,,1.18789,2.60976,0.845777,1502.24,3553.93,27.5978,25.3455,4.06,3.75,124.425,138.78,71.5555,0d 1h 11m 33s
111,10,2220.91,22192.4,488,4880,270.4,2704,217.6,2176,44.5902,44.5902,,10237,,1.12709,2.61239,0.870393,2692.94,4137.61,61.1726,48.9132,4.44,3.75,261.766,267.772,76.0599,0d 1h 16m 3s
112,10,2206.15,22045.7,488,4880,268.6,2686,219.4,2194,44.959,44.959,,61570,,1.24353,2.32241,0.871373,1654.61,4483.63,31.3326,29.5547,3.97,3.75,143.126,181.741,66.8957,0d 1h 6m 53s
113,10,2002.41,20006.1,488,4880,243.8,2438,244.2,2442,50.041,50.041,,57286,,1.05693,3.5797,1.83787,2052.01,3974.61,40.7006,37.8645,5.435,5.75,181.297,197.955,79.0754,0d 1h 19m 4s
114,10,2412.26,24107.3,488,4880,293.7,2937,194.3,1943,39.8156,39.8156,,50459,,1.15844,2.60971,0.842513,2103.86,4113.43,43.1814,37.8848,4.27,4.75,192.54,202.881,71.3366,0d 1h 11m 20s
115,10,2243.94,22423.1,488,4880,273.2,2732,214.8,2148,44.0164,44.0164,,62403,,1.09054,2.32223,0.870564,1256.05,2130.32,25.5196,23.1633,3.97,3.75,107.452,112.833,77.3203,0d 1h 17m 19s
116,10,2552.76,25502.9,488,4880,310.8,3108,177.2,1772,36.3115,36.3115,,19325,,1.15444,2.22024,0.819042,2519.27,4651.85,40.2046,37.7111,3.36,3.75,213.534,233.945,71.5281,0d 1h 11m 31s
117,10,2270.2,22686.5,488,4880,276.4,2764,211.6,2116,43.3607,43.3607,,46827,,1.16022,2.32233,0.870681,2409.6,3571.62,48.0909,41.3706,5.135,3.75,218.709,225.222,73.2609,0d 1h 13m 15s
118,10,2083.75,20821.1,488,4880,253.7,2537,234.3,2343,48.0123,48.0123,,56803,,1.10461,2.41564,1.80562,2453.57,3702.31,56.4993,50.2484,5.32,3.75,235.005,244.785,75.683,0d 1h 15m 40s
119,10,2227.49,22254.8,488,4880,271.2,2712,216.8,2168,44.4262,44.4262,,10838,,1.12895,2.5157,0.87117,2017.15,3672.41,44.335,30.8041,4.395,2.85,192.798,190.376,73.8539,0d 1h 13m 51s
120,10,2583.95,25816.3,488,4880,314.6,3146,173.4,1734,35.5328,35.5328,,12489,,1.16027,2.02646,0.816318,1579.23,3885.07,31.5665,26.3367,3.32,2.85,143.82,165.944,73.273,0d 1h 13m 16s
121,10,2689.08,26867.7,488,4880,327.4,3274,160.6,1606,32.9098,32.9098,,18139,,1.08701,1.9352,0.870787,2124.9,3872.56,32.5836,26.3794,3.335,2.85,171.92,187.629,78.691,0d 1h 18m 41s
122,10,1958.11,19564.2,488,4880,238.4,2384,249.6,2496,51.1475,51.1475,,2452,,1.12149,2.61257,1.83815,2210.83,4127.68,46.078,43.6085,5.4,4.75,208.569,227.048,72.9174,0d 1h 12m 55s
123,10,2162.62,21607.8,488,4880,263.3,2633,224.7,2247,46.0451,46.0451,,36903,,1.09298,2.61238,0.870688,1576.75,4296.72,32.3149,27.977,4.5,3.75,136.928,155.848,76.9369,0d 1h 16m 56s
124,10,2560.14,25577.4,488,4880,311.7,3117,176.3,1763,36.127,36.127,,39987,,1.12152,2.41887,0.870814,1479.78,3009.09,26.3638,25.3488,3.72,3.75,118.243,134.352,75.4832,0d 1h 15m 28s
125,10,2280.08,22782.2,488,4880,277.6,2776,210.4,2104,43.1148,43.1148,,26971,,1.12321,2.31848,0.834737,1978.14,3955.11,38.3496,35.1854,4.885,4.25,171.116,191.031,74.4329,0d 1h 14m 25s
126,10,1969.6,19679.3,488,4880,239.8,2398,248.2,2482,50.8607,50.8607,,45132,,1.06411,2.61232,0.871255,1841.75,3495.35,55.0488,39.8134,7.235,3.75,190.498,197.175,80.2425,0d 1h 20m 14s
127,10,2394.22,23924.5,488,4880,291.5,2915,196.5,1965,40.2664,40.2664,,41269,,1.14547,2.41825,0.864574,2101.79,4104.67,43.7451,35.4067,4.325,2.85,194.589,219.494,72.7049,0d 1h 12m 42s
128,10,2019.65,20178.8,488,4880,245.9,2459,242.1,2421,49.6107,49.6107,,8524,,1.14757,2.90253,1.83786,1282.86,3790.34,32.5262,30.6535,4.76,4.75,128.533,143.997,73.149,0d 1h 13m 8s
129,10,2674.32,26719.3,488,4880,325.6,3256,162.4,1624,33.2787,33.2787,,7388,,1.18793,2.12845,0.870107,1455.47,3640.08,31.8303,25.1602,3.16,2.85,139.554,160.758,70.7175,0d 1h 10m 43s
130,10,2342.43,23403.5,488,4880,285.2,2852,202.8,2028,41.5574,41.5574,,7160,,1.14919,2.51116,0.87147,2039.11,3956.52,40.9729,35.3026,4.17,3.75,184.089,210.638,72.5669,0d 1h 12m 34s
131,10,2259.5,22576.8,488,4880,275.1,2751,212.9,2129,43.627,43.627,,40234,,1.13763,2.12883,0.871367,2279.05,4807.63,54.1987,43.3444,5.185,3.75,224.358,231.335,73.5491,0d 1h 13m 32s
132,10,1895.42,18922.6,488,4880,230.8,2308,257.2,2572,52.7049,52.7049,,53458,,1.12593,3.28978,0.871466,2881.6,10080.9,70.3025,72.5847,6.435,5.75,313.143,469.894,73.4369,0d 1h 13m 26s
133,10,2068.88,20672.6,488,4880,251.9,2519,236.1,2361,48.3811,48.3811,,64407,,1.13111,2.12889,0.870997,2000.17,4107.36,59.3764,48.8769,4.81,3.75,224.44,249.48,74.337,0d 1h 14m 20s
134,10,2230.77,22291.7,488,4880,271.6,2716,216.4,2164,44.3443,44.3443,,33245,,1.06725,2.61239,1.83772,2297.09,3953.99,47.0956,42.7754,4.47,4.75,210.812,219.776,78.3598,0d 1h 18m 21s
135,10,2381.05,23793.8,488,4880,289.9,2899,198.1,1981,40.5943,40.5943,,20210,,1.15493,2.03208,0.871133,2420.57,5324.65,34.6937,30.3186,4.435,2.85,187.931,211.896,72.399,0d 1h 12m 23s
136,10,1878.12,18740.7,488,4880,228.7,2287,259.3,2593,53.1352,53.1352,,27335,,1.0887,2.80579,0.871362,1705.03,3728.66,52.2494,47.1199,5.555,5.15,181.474,200.28,75.9716,0d 1h 15m 58s
137,10,2084.58,20828.1,488,4880,253.8,2538,234.2,2342,47.9918,47.9918,,20235,,1.09702,2.60967,0.870911,2099.22,4619.91,40.1844,35.2981,4.28,4.45,189.672,214.067,76.782,0d 1h 16m 46s
138,10,2034.49,20326.5,488,4880,247.7,2477,240.3,2403,49.2418,49.2418,,32334,,1.13994,2.90272,0.871466,978.078,3492.59,28.9632,25.0134,4.7,4.75,103.096,122.643,73.1983,0d 1h 13m 11s
139,10,2347.4,23453.5,488,4880,285.8,2858,202.2,2022,41.4344,41.4344,,23712,,1.08107,2.61131,0.870636,2736.1,4106.1,56.0161,39.9342,4.29,3.75,265.914,256.113,78.9476,0d 1h 18m 56s
140,10,1764.06,17606.6,488,4880,214.8,2148,273.2,2732,55.9836,55.9836,,29369,,1.08573,3.19285,1.83869,2432.09,3787.07,60.7375,58.633,6.14,5.75,248.477,275.975,76.2488,0d 1h 16m 14s
141,10,2721.13,27193.9,488,4880,331.3,3313,156.7,1567,32.1107,32.1107,,31084,,1.15588,1.93255,0.84411,1284.57,3553.5,26.6102,22.8366,3.03,2.85,118.718,147.321,73.6825,0d 1h 13m 40s
142,10,2128.12,21266.5,488,4880,259.1,2591,228.9,2289,46.9057,46.9057,,29474,,1.14183,2.12871,0.871187,1170.92,2645.4,40.549,33.5119,4.575,2.85,133.242,138.605,74.0443,0d 1h 14m 2s
143,10,2432.81,24310.2,488,4880,296.2,2962,191.8,1918,39.3033,39.3033,,60446,,1.16557,2.03195,0.871361,1194.25,3706.67,26.5179,23.0372,3.175,2.85,109.67,125.678,73.1134,0d 1h 13m 6s
144,10,2551.92,25497.2,488,4880,310.7,3107,177.3,1773,36.332,36.332,,11653,,1.16008,2.41862,0.870293,2143.53,4707.84,37.3686,36.1054,3.465,3.45,183.932,232.062,72.6456,0d 1h 12m 38s
145,10,2324.43,23223.5,488,4880,283,2830,205,2050,42.0082,42.0082,,40728,,1.19429,2.32229,0.870666,1706.66,6033.66,35.0403,31.879,5.17,3.9,151.615,201.096,69.9347,0d 1h 9m 56s
146,10,2567.53,25653.1,488,4880,312.6,3126,175.4,1754,35.9426,35.9426,,28102,,1.1511,2.12863,0.870582,1364.63,3655.08,37.1027,27.6193,5.115,3.15,143.166,165.532,73.5646,0d 1h 13m 33s
147,10,1879.25,18778.7,488,4880,228.8,2288,259.2,2592,53.1148,53.1148,,13618,,1.11891,2.61256,0.871419,1590.89,3702.69,54.7655,44.6279,6.675,4.75,188.344,212.361,74.8275,0d 1h 14m 49s
148,10,2996.26,29935.3,488,4880,364.8,3648,123.2,1232,25.2459,25.2459,,43596,,1.15598,1.74074,0.859762,1282.61,3920.87,19.9878,19.2939,2.41,2.25,95.5866,147.878,73.6664,0d 1h 13m 39s
149,10,2403.25,24010.9,488,4880,292.6,2926,195.4,1954,40.041,40.041,,49899,,1.09742,2.51557,0.870341,1521.77,3733.7,34.7763,25.6348,4.435,3.4,137.36,160.403,78.4175,0d 1h 18m 25s
150,10,2331.82,23302.2,488,4880,283.9,2839,204.1,2041,41.8238,41.8238,,15256,,1.18002,2.22556,0.870985,2181.35,9040.87,42.8714,46.4933,3.82,3.55,205.786,368.135,71.933,0d 1h 11m 55s
151,10,2164.24,21621.4,488,4880,263.5,2635,224.5,2245,46.0041,46.0041,,38517,,1.11607,2.90246,0.870651,1935.32,3729.66,68.6127,49.5784,5.13,3.75,237.218,264.322,74.9888,0d 1h 14m 59s
152,10,2357.26,23556,488,4880,287,2870,201,2010,41.1885,41.1885,,9634,,1.15623,2.32201,0.870732,1485.22,3938.84,33.6929,29.6543,4.43,2.85,139.849,154.072,71.4444,0d 1h 11m 26s
153,10,2461.58,24595.7,488,4880,299.7,2997,188.3,1883,38.5861,38.5861,,62736,,1.13598,2.41897,0.870642,2227.66,3959.83,40.98,32.4636,3.59,3.25,197.738,211.756,73.4771,0d 1h 13m 28s
154,10,2456.75,24519.6,488,4880,299.2,2992,188.8,1888,38.6885,38.6885,,39827,,1.09685,2.51292,1.82216,1998.59,4147.42,35.0801,34.174,3.54,3.75,172.318,208.166,77.2336,0d 1h 17m 14s
155,10,2205.32,22034,488,4880,268.5,2685,219.5,2195,44.9795,44.9795,,3298,,1.08061,2.80579,0.870498,2070.92,3631.25,55.7776,42.036,5.435,3.75,213.092,220.044,77.6779,0d 1h 17m 40s
156,10,2076.35,20747.4,488,4880,252.8,2528,235.2,2352,48.1967,48.1967,,46515,,1.10316,2.99937,1.83793,2022.04,4265.34,39.3128,40.4458,4.945,4.75,184.095,233.715,75.8091,0d 1h 15m 48s
157,10,2824.47,28220,488,4880,343.9,3439,144.1,1441,29.5287,29.5287,,8467,,1.17823,1.83484,0.834598,1998.82,4489.21,35.9651,28.1396,2.51,0.85,181.606,227.358,72.8422,0d 1h 12m 50s
158,10,1988.23,19852.7,488,4880,242.1,2421,245.9,2459,50.3893,50.3893,,58617,,1.20684,2.12874,0.87163,1487.52,3991.44,34.2098,32.7466,4.32,2.95,140.338,169.612,69.6027,0d 1h 9m 36s
159,10,1875.13,18735.8,488,4880,228.3,2283,259.7,2597,53.2172,53.2172,,69,,1.05688,2.80587,0.871122,1733.91,4485.28,41.791,36.9337,5.33,4.75,176.534,198.697,79.5726,0d 1h 19m 34s
160,10,2418.88,24167.3,488,4880,294.5,2945,193.5,1935,39.6516,39.6516,,56630,,1.21608,2.41892,0.87163,1369.44,3555.21,28.8617,26.8144,3.53,3.75,122.413,144.672,69.6878,0d 1h 9m 41s
161,10,2284.95,22827.1,488,4880,278.2,2782,209.8,2098,42.9918,42.9918,,61265,,1.11206,2.22178,0.832196,1626.51,3627,23.5967,22.8952,3.74,3.75,120.588,136.803,76.9112,0d 1h 16m 54s
162,10,1985.13,19833.7,488,4880,241.7,2417,246.3,2463,50.4713,50.4713,,25442,,1.10444,2.80579,1.83779,2236.62,3756.05,58.3313,49.4128,7.74,6.45,223.868,240.31,74.486,0d 1h 14m 29s
163,10,2450.09,24481.8,488,4880,298.3,2983,189.7,1897,38.873,38.873,,51162,,1.14709,2.22558,0.87043,1579.96,4537.05,31.9582,24.6362,3.505,2.85,146.499,173.063,74.4752,0d 1h 14m 28s
164,10,1990.13,19884.4,488,4880,242.3,2423,245.7,2457,50.3484,50.3484,,21344,,1.07183,3.09643,0.871416,2029.61,4480.87,39.2757,39.1713,5.385,5.75,180.205,217.744,78.3295,0d 1h 18m 19s
165,10,2387.65,23855,488,4880,290.7,2907,197.3,1973,40.4303,40.4303,,4193,,1.21688,2.12887,0.871315,1045.02,1685.91,20.5632,19.8611,2.91,2.85,84.3219,87.7076,69.7138,0d 1h 9m 42s
166,10,2776.99,27743.7,488,4880,338.1,3381,149.9,1499,30.7172,30.7172,,15995,,1.14098,2.03198,0.870697,1295.82,3021.73,24.0619,20.2403,2.86,2.85,108.517,130.741,75.9257,0d 1h 15m 55s
167,10,2046.78,20448.6,488,4880,249.2,2492,238.8,2388,48.9344,48.9344,,9495,,1.10228,2.61242,0.871008,1534.29,3470.37,34.3258,29.2027,4.29,3.75,146.752,155.139,76.6465,0d 1h 16m 38s
168,10,2200.35,21979.6,488,4880,267.9,2679,220.1,2201,45.1025,45.1025,,48945,,1.13599,2.80568,0.870588,1199.38,2996.84,27.5019,23.8868,4.475,3.95,107.007,120.599,73.7126,0d 1h 13m 42s
169,10,2303.89,23023.2,488,4880,280.5,2805,207.5,2075,42.5205,42.5205,,42766,,1.25068,2.03192,0.870831,2091.5,5530.89,46.1312,40.1478,4.29,2.85,210.287,265.046,67.2333,0d 1h 7m 14s
170,10,2287.47,22853,488,4880,278.5,2785,209.5,2095,42.9303,42.9303,,40947,,1.11627,2.51581,0.870986,1194.1,2859.13,35.7832,25.8268,5.67,2.85,125.737,127.018,75.3187,0d 1h 15m 19s
171,10,2091.16,20892.4,488,4880,254.6,2546,233.4,2334,47.8279,47.8279,,56817,,1.10513,2.8061,1.83931,1822.95,3653.42,43.9583,41.6823,4.53,4.75,179.032,236.878,76.3567,0d 1h 16m 21s
172,10,1552.35,15514.4,488,4880,189,1890,299,2990,61.2705,61.2705,,31540,,1.10702,2.7093,0.871278,2019.21,3504.91,53.5856,48.9817,7.215,6.45,208.146,225.983,75.7169,0d 1h 15m 43s
173,10,2916.54,29140.9,488,4880,355.1,3551,132.9,1329,27.2336,27.2336,,18936,,1.14378,1.64496,0.870943,1156.79,2416.54,22.1793,20.0459,2.26,1.85,94.9469,109.589,75.0577,0d 1h 15m 3s
174,10,1687.88,16868.1,488,4880,205.5,2055,282.5,2825,57.8893,57.8893,,463,,1.08777,3.77304,2.80589,2822.72,5260.68,85.9131,82.4072,7.27,6.65,322.172,386.596,75.5126,0d 1h 15m 30s
175,10,2165.83,21639.4,488,4880,263.7,2637,224.3,2243,45.9631,45.9631,,63925,,1.08542,2.7041,0.822792,1886.03,4115.1,45.0211,38.2828,4.755,4.25,192.088,221.051,77.8649,0d 1h 17m 51s
176,10,2672.59,26702.7,488,4880,325.4,3254,162.6,1626,33.3197,33.3197,,32411,,1.11149,1.7416,0.87045,1626.57,4104.94,24.1532,22.2709,2.52,2.15,123.301,147.439,77.0841,0d 1h 17m 5s
177,10,2225.86,22238.4,488,4880,271,2710,217,2170,44.4672,44.4672,,26142,,1.14411,2.21995,0.871206,1906.74,3622.96,36.2593,31.6418,3.82,3.75,168.885,189.562,74.3319,0d 1h 14m 19s
178,10,1770.83,17694.8,488,4880,215.6,2156,272.4,2724,55.8197,55.8197,,23276,,1.06862,2.70922,0.871037,2400.39,3680.24,51.5457,47.5686,4.87,4.75,230.505,240.847,78.895,0d 1h 18m 53s
179,10,2468.96,24674.8,488,4880,300.6,3006,187.4,1874,38.4016,38.4016,,33283,,1.14547,2.22544,0.87118,2092.51,4547.32,41.3456,34.323,3.905,2.85,179.166,199.992,74.3789,0d 1h 14m 22s
180,10,2225.04,22237.7,488,4880,270.9,2709,217.1,2171,44.4877,44.4877,,24125,,1.09921,2.12762,0.870813,1466.14,2858.19,30.0469,26.7434,3.455,3.75,131.082,140.226,77.2127,0d 1h 17m 12s
181,10,2390.94,23889.3,488,4880,291.1,2911,196.9,1969,40.3484,40.3484,,40320,,1.11899,2.51558,0.871077,1462.89,3026.6,29.2239,26.1187,4.89,3.75,122.821,132.417,76.6822,0d 1h 16m 40s
182,10,1574.53,15736.4,488,4880,191.7,1917,296.3,2963,60.7172,60.7172,,36250,,1.08125,2.70913,1.83801,1908.9,3703.96,68.906,59.3389,8.785,4.75,221.226,256.334,76.467,0d 1h 16m 28s
183,10,1974.53,19729.9,488,4880,240.4,2404,247.6,2476,50.7377,50.7377,,19367,,1.11605,3.09607,0.871004,1260.95,2016.04,35.1527,31.2721,5.04,5.15,129.87,131.342,75.0967,0d 1h 15m 5s
184,10,2490.34,24884.7,488,4880,303.2,3032,184.8,1848,37.8689,37.8689,,3674,,1.16664,1.93531,0.870564,1527.34,3558.02,36.6623,27.9758,3.405,1.85,139.758,161.708,72.9074,0d 1h 12m 54s
185,10,2174.12,21726.7,488,4880,264.7,2647,223.3,2233,45.7582,45.7582,,60205,,1.11203,2.41863,0.870831,1956.67,3827.39,56.1509,33.2595,5.1,2.85,210.047,205.353,75.1821,0d 1h 15m 10s
186,10,2271.04,22692.2,488,4880,276.5,2765,211.5,2115,43.3402,43.3402,,10363,,1.12812,1.93381,0.870812,1243.62,3510.9,29.1773,24.1917,5.365,2.85,116.189,129.136,74.8368,0d 1h 14m 50s
187,10,2121.5,21197.7,488,4880,258.3,2583,229.7,2297,47.0697,47.0697,,14068,,1.07531,2.41909,0.871406,2090.34,4137.1,52.25,47.0619,4.59,3.75,216.795,246.154,78.1867,0d 1h 18m 11s
188,10,2234.04,22321.7,488,4880,272,2720,216,2160,44.2623,44.2623,,33825,,1.09219,2.70935,0.870737,1467.91,4678.45,28.9104,23.6018,4.94,4.75,122.786,136.816,77.7289,0d 1h 17m 43s
189,10,2297,22950.5,488,4880,279.7,2797,208.3,2083,42.6844,42.6844,,41860,,1.17581,2.03203,0.871245,1412.18,3021.58,27.2955,23.5779,3.34,2.85,118.898,128.058,72.0379,0d 1h 12m 2s
190,10,2170.01,21686.3,488,4880,264.2,2642,223.8,2238,45.8607,45.8607,,34036,,1.12211,2.03198,0.870823,1476.31,4480.87,28.3263,27.1158,3.96,2.85,127.909,160.525,75.9137,0d 1h 15m 54s
191,10,2564.25,25618.3,488,4880,312.2,3122,175.8,1758,36.0246,36.0246,,63695,,1.13708,2.22546,0.870642,1496.33,3936.1,33.0286,26.4065,3.73,2.85,136.014,157.252,75.5801,0d 1h 15m 34s
192,10,2886.13,28837.6,488,4880,351.4,3514,136.6,1366,27.9918,27.9918,,19686,,1.14065,1.54817,0.870698,1687.97,4126.62,32.6002,27.1749,2.32,1.85,154.77,188.993,73.3851,0d 1h 13m 23s
193,10,2399.16,23972.6,488,4880,292.1,2921,195.9,1959,40.1434,40.1434,,39596,,1.07004,2.90258,0.870818,2064.58,3907.55,40.9723,34.7099,4.295,3.75,198.953,207.372,79.1169,0d 1h 19m 7s
194,10,2398.3,23961.5,488,4880,292,2920,196,1960,40.1639,40.1639,,39857,,1.09676,2.70923,0.870286,1671.59,4871.35,39.2364,30.8779,4.435,3.75,165.652,205.36,78.1941,0d 1h 18m 11s
195,10,2595.13,25913.2,488,4880,316,3160,172,1720,35.2459,35.2459,,37,,1.17194,2.03073,0.856948,1077.85,3619.74,25.5278,18.9389,3.31,1.85,106.977,142.104,73.0519,0d 1h 13m 3s
196,10,2629.12,26263.5,488,4880,320.1,3201,167.9,1679,34.4057,34.4057,,8024,,1.11412,1.93298,0.870707,1738.99,3724.89,28.2515,26.0127,3.115,2.85,135.462,163.179,76.3114,0d 1h 16m 18s
197,10,2454.2,24525.2,488,4880,298.8,2988,189.2,1892,38.7705,38.7705,,51525,,1.09653,2.12348,0.817546,1694.09,3723.99,35.5702,29.4953,3.925,3.75,154.824,174.429,76.1929,0d 1h 16m 11s
198,10,2458.03,24554.6,488,4880,299.3,2993,188.7,1887,38.668,38.668,,59405,,1.16781,1.93542,0.871003,1590.36,3619.62,33.4334,30.0486,3.19,2.85,155.123,186.421,74.1428,0d 1h 14m 8s
199,10,2565.07,25631.8,488,4880,312.3,3123,175.7,1757,36.0041,36.0041,,23844,,1.18792,1.64478,0.868795,2257.01,4480.87,33.7196,30.5454,2.32,1.85,184.495,208.648,73.602,0d 1h 13m 36s
200,10,1962.16,19601,488,4880,238.9,2389,249.1,2491,51.0451,51.0451,,26347,,1.04922,2.90269,0.871051,1950.08,4151.63,46.9502,42.278,4.84,4.75,189.643,224.095,81.526,0d 1h 21m 31s

,Min,=MIN(C3:C202),=MIN(D3:D202),=MIN(E3:E202),=MIN(F3:F202),=MIN(G3:G202),=MIN(H3:H202),=MIN(I3:I202),=MIN(J3:J202),=MIN(K3:K202),=MIN(L3:L202),,=MIN(N3:N202),,=MIN(P3:P202),=MIN(Q3:Q202),=MIN(R3:R202),=MIN(S3:S202),=MIN(T3:T202),=MIN(U3:U202),=MIN(V3:V202),=MIN(W3:W202),=MIN(X3:X202),=MIN(Y3:Y202),=MIN(Z3:Z202),=MIN(AA3:AA202)
,Max,=MAX(C3:C202),=MAX(D3:D202),=MAX(E3:E202),=MAX(F3:F202),=MAX(G3:G202),=MAX(H3:H202),=MAX(I3:I202),=MAX(J3:J202),=MAX(K3:K202),=MAX(L3:L202),,=MAX(N3:N202),,=MAX(P3:P202),=MAX(Q3:Q202),=MAX(R3:R202),=MAX(S3:S202),=MAX(T3:T202),=MAX(U3:U202),=MAX(V3:V202),=MAX(W3:W202),=MAX(X3:X202),=MAX(Y3:Y202),=MAX(Z3:Z202),=MAX(AA3:AA202)
,Average,=AVERAGE(C3:C202),=AVERAGE(D3:D202),=AVERAGE(E3:E202),=AVERAGE(F3:F202),=AVERAGE(G3:G202),=AVERAGE(H3:H202),=AVERAGE(I3:I202),=AVERAGE(J3:J202),=AVERAGE(K3:K202),=AVERAGE(L3:L202),,=AVERAGE(N3:N202),,=AVERAGE(P3:P202),=AVERAGE(Q3:Q202),=AVERAGE(R3:R202),=AVERAGE(S3:S202),=AVERAGE(T3:T202),=AVERAGE(U3:U202),=AVERAGE(V3:V202),=AVERAGE(W3:W202),=AVERAGE(X3:X202),=AVERAGE(Y3:Y202),=AVERAGE(Z3:Z202),=AVERAGE(AA3:AA202)
,Median,=MEDIAN(C3:C202),=MEDIAN(D3:D202),=MEDIAN(E3:E202),=MEDIAN(F3:F202),=MEDIAN(G3:G202),=MEDIAN(H3:H202),=MEDIAN(I3:I202),=MEDIAN(J3:J202),=MEDIAN(K3:K202),=MEDIAN(L3:L202),,=MEDIAN(N3:N202),,=MEDIAN(P3:P202),=MEDIAN(Q3:Q202),=MEDIAN(R3:R202),=MEDIAN(S3:S202),=MEDIAN(T3:T202),=MEDIAN(U3:U202),=MEDIAN(V3:V202),=MEDIAN(W3:W202),=MEDIAN(X3:X202),=MEDIAN(Y3:Y202),=MEDIAN(Z3:Z202),=MEDIAN(AA3:AA202)
,Std. deviation,=STDEV(C3:C202)/SQRT(200),=STDEV(D3:D202)/SQRT(200),=STDEV(E3:E202)/SQRT(200),=STDEV(F3:F202)/SQRT(200),=STDEV(G3:G202)/SQRT(200),=STDEV(H3:H202)/SQRT(200),=STDEV(I3:I202)/SQRT(200),=STDEV(J3:J202)/SQRT(200),=STDEV(K3:K202)/SQRT(200),=STDEV(L3:L202)/SQRT(200),,=STDEV(N3:N202)/SQRT(200),,=STDEV(P3:P202)/SQRT(200),=STDEV(Q3:Q202)/SQRT(200),=STDEV(R3:R202)/SQRT(200),=STDEV(S3:S202)/SQRT(200),=STDEV(T3:T202)/SQRT(200),=STDEV(U3:U202)/SQRT(200),=STDEV(V3:V202)/SQRT(200),=STDEV(W3:W202)/SQRT(200),=STDEV(X3:X202)/SQRT(200),=STDEV(Y3:Y202)/SQRT(200),=STDEV(Z3:Z202)/SQRT(200),=STDEV(AA3:AA202)/SQRT(200)
