Rng Run, Number of Flows, Throughput [bps],, Tx Packets,, Rx Packets,, Lost Packets,, Lost Ratio [%],, PHY Tx Packets,, Useful Traffic Ratio [%],,E2E Delay Min [ms],, E2E Delay Max [ms],, E2E Delay Average [ms],, E2E Delay Median Estimate [ms],, E2E Delay Jitter [ms],, Sim. Duration
63,10,3207.38,32042.2,488,4880,390.5,3905,97.5,975,19.9795,19.9795,,59715,,1.90071,1.8325,0.814464,1054.59,4129.23,16.1134,14.7126,2.24,2.45,77.9709,116.355,32.9012,0d 0h 32m 54s
64,10,2595.43,25933.2,488,4880,316,3160,172,1720,35.2459,35.2459,,30442,,1.79456,2.70917,0.871058,1203.4,2567.85,28.3753,24.4788,5.81,4.75,104.006,109.481,33.1971,0d 0h 33m 11s
65,10,2665.25,26623.8,488,4880,324.5,3245,163.5,1635,33.5041,33.5041,,16155,,1.82903,2.61233,1.83788,1065.96,2009.53,21.4845,20.6341,4.35,3.75,81.1738,87.2091,32.8408,0d 0h 32m 50s
66,10,3034.07,30316.6,488,4880,369.4,3694,118.6,1186,24.3033,24.3033,,37473,,1.78414,2.12882,0.870258,1263.14,4108.92,18.4901,15.42,3.255,2.85,90.963,117.374,35.0066,0d 0h 35m 0s
67,10,2312.92,23111.2,488,4880,281.6,2816,206.4,2064,42.2951,42.2951,,14505,,1.74805,2.9027,0.870834,1217.28,3808.52,37.3296,26.5552,6.07,4.75,135.89,157.69,34.3734,0d 0h 34m 22s
68,10,2546.16,25443.8,488,4880,310,3100,178,1780,36.4754,36.4754,,58379,,1.7673,2.70503,1.79601,1821.05,5194.49,38.1783,31.182,4.96,3.75,166.156,184.674,34.2214,0d 0h 34m 13s
69,10,2677.58,26751.1,488,4880,326,3260,162,1620,33.1967,33.1967,,417,,1.79046,2.51577,0.871608,1113.31,3729.4,20.9611,18.8892,3.505,3.75,90.6985,112.332,33.9155,0d 0h 33m 54s
70,10,2724.37,27225.6,488,4880,331.7,3317,156.3,1563,32.0287,32.0287,,734,,1.84234,2.70901,0.871414,1388.52,3492.67,22.9164,21.127,3.805,3.75,100.712,117.27,32.2661,0d 0h 32m 15s
71,10,2695.66,26937.5,488,4880,328.2,3282,159.8,1598,32.7459,32.7459,,52524,,1.75643,2.41895,0.870624,1188.34,3662.4,17.9315,14.8972,3.225,2.85,88.6793,105.552,34.7072,0d 0h 34m 42s
72,10,2927.24,29241.9,488,4880,356.4,3564,131.6,1316,26.9672,26.9672,,48888,,1.89238,2.12689,0.853996,1234.94,3459.05,18.8617,17.1063,3.67,2.85,89.6572,111.557,32.635,0d 0h 32m 38s
73,10,2855.82,28530.9,488,4880,347.7,3477,140.3,1403,28.75,28.75,,42561,,1.76095,2.32227,0.87099,1333.61,2986.36,19.8192,18.8127,3.36,3.75,94.6283,104.959,34.9478,0d 0h 34m 56s
74,10,2654.58,26523.7,488,4880,323.2,3232,164.8,1648,33.7705,33.7705,,38585,,1.75166,2.51572,0.871431,1420.05,3811.14,22.7873,21.5135,3.94,3.75,107.091,123.795,34.2882,0d 0h 34m 17s
75,10,2197.94,21962.4,488,4880,267.6,2676,220.4,2204,45.1639,45.1639,,59907,,1.77849,2.70718,0.852168,1548.58,3554.26,41.2934,28.6444,8.14,2.85,152.573,164.399,33.6796,0d 0h 33m 40s
76,10,3174.52,31715.9,488,4880,386.5,3865,101.5,1015,20.7992,20.7992,,18224,,1.88006,1.74187,0.870994,1581.68,3544.96,20.2178,17.3636,2.14,0.95,114.927,122.937,33.3088,0d 0h 33m 18s
77,10,3123.59,31208.7,488,4880,380.3,3803,107.7,1077,22.0697,22.0697,,23109,,1.87737,1.93318,0.852183,931.363,2040,14.9297,13.5021,2.41,1.85,69.2709,72.4412,33.6502,0d 0h 33m 39s
78,10,2556.87,25545.5,488,4880,311.3,3113,176.7,1767,36.209,36.209,,22462,,1.75613,2.51205,0.871636,1145.03,3057.52,22.7906,21.4568,5.175,3.75,92.1771,113.108,34.5952,0d 0h 34m 35s
79,10,2597.88,25954.4,488,4880,316.3,3163,171.7,1717,35.1844,35.1844,,35357,,1.80352,2.61279,0.87161,1159.35,3511.83,21.9573,20.3459,3.93,4.35,96.6036,114.945,33.5121,0d 0h 33m 30s
80,10,3181.92,31794.3,488,4880,387.4,3874,100.6,1006,20.6148,20.6148,,32469,,1.93237,1.83689,0.855132,1687.9,3486.5,22.1172,19.1755,2.645,1.85,124.183,136.514,32.2812,0d 0h 32m 16s
81,10,3036.54,30335.4,488,4880,369.7,3697,118.3,1183,24.2418,24.2418,,26927,,1.79477,1.93519,0.870505,1966.46,3938.18,25.1111,24.0487,2.85,2.85,144.559,164.244,34.6676,0d 0h 34m 40s
82,10,2573.29,25709.3,488,4880,313.3,3133,174.7,1747,35.7992,35.7992,,42339,,1.73226,2.90161,0.871484,1729.01,3549.95,30.0147,26.5129,4.925,4.05,143.508,160.557,34.4759,0d 0h 34m 28s
83,10,2580.55,25778.8,488,4880,314.2,3142,173.8,1738,35.6148,35.6148,,23058,,1.75998,2.51563,0.870022,747.23,1175.8,18.9059,17.0319,4.51,3.75,64.8383,69.7868,34.3673,0d 0h 34m 22s
84,10,2440.61,24353.2,488,4880,297.2,2972,190.8,1908,39.0984,39.0984,,6155,,1.70105,3.28951,0.870963,1479.85,3566.98,27.9437,25.9298,5.01,5.75,122.928,141.503,35.2245,0d 0h 35m 13s
85,10,2395.05,23939.6,488,4880,291.6,2916,196.4,1964,40.2459,40.2459,,42761,,1.72367,2.31978,0.871276,1514.25,3874.82,33.0436,27.054,5.905,4.65,134.302,147.189,34.5146,0d 0h 34m 30s
86,10,2760.56,27579.4,488,4880,336.1,3361,151.9,1519,31.127,31.127,,39188,,1.75511,2.41905,0.871206,1117.92,2850.94,19.3364,18.0325,4.01,3.75,83.5731,94.6715,34.4728,0d 0h 34m 28s
87,10,3058.68,30566.4,488,4880,372.4,3724,115.6,1156,23.6885,23.6885,,13220,,1.87629,2.03197,0.870679,1296.91,4480.87,22.1476,18.4049,3.36,1.85,107.031,139.673,32.8104,0d 0h 32m 48s
88,10,2432.84,24305.9,488,4880,296.2,2962,191.8,1918,39.3033,39.3033,,31612,,1.69296,2.8057,1.838,1534.68,3260.9,23.6951,22.2654,4.24,4.75,109.724,117.411,36.0781,0d 0h 36m 4s
89,10,2799.58,27970.3,488,4880,340.9,3409,147.1,1471,30.1434,30.1434,,63006,,1.75127,2.419,0.871043,693.363,1341.45,17.9133,15.3442,3.41,3.75,61.2958,64.9255,35.4483,0d 0h 35m 26s
90,10,2951.1,29487,488,4880,359.3,3593,128.7,1287,26.373,26.373,,14542,,1.86552,2.12863,0.870629,1265.99,3549.02,22.7454,18.6673,3.98,2.85,100.358,121.091,33.0291,0d 0h 33m 1s
91,10,2372.05,23697.8,488,4880,288.8,2888,199.2,1992,40.8197,40.8197,,35717,,1.72703,2.51576,1.83791,693.837,1339.25,22.8967,19.9801,5.57,4.55,68.8312,72.9936,34.6342,0d 0h 34m 38s
92,10,2244.1,22407,488,4880,273.3,2733,214.7,2147,43.9959,43.9959,,63262,,1.54832,3.28958,1.83836,1774.14,3699.26,35.8164,36.2477,5.165,5.75,156.327,196.283,38.8428,0d 0h 38m 50s
93,10,2614.35,26120.7,488,4880,318.3,3183,169.7,1697,34.7746,34.7746,,30690,,1.76833,2.32104,0.859001,1159.89,3492.5,20.903,19.9468,3.845,3.75,86.0544,107.163,34.7126,0d 0h 34m 42s
94,10,2773.7,27719.8,488,4880,337.7,3377,150.3,1503,30.7992,30.7992,,43806,,1.8727,2.32223,0.870858,1276.35,3205.57,24.564,23.3916,3.61,3.75,103.634,122.411,31.8541,0d 0h 31m 51s
95,10,2670.21,26682.9,488,4880,325.1,3251,162.9,1629,33.3811,33.3811,,35161,,1.75392,2.70892,0.870442,1297.36,4416.34,24.2052,23.6947,4.18,3.75,104.12,151.023,34.5707,0d 0h 34m 34s
96,10,2634.06,26320,488,4880,320.7,3207,167.3,1673,34.2828,34.2828,,57750,,1.73933,2.51403,0.854255,1248.3,3558.83,23.5724,19.1657,3.865,3.75,98.0548,116.89,36.5296,0d 0h 36m 31s
97,10,2632.42,26309.9,488,4880,320.5,3205,167.5,1675,34.3238,34.3238,,20045,,1.81779,2.41618,0.84194,1568.91,3720.84,34.0394,28.875,5.83,4.75,139.146,157.631,33.2736,0d 0h 33m 16s
98,10,2217.65,22163.3,488,4880,270,2700,218,2180,44.6721,44.6721,,62384,,1.75954,2.7092,0.871341,1280.52,3561.62,31.4002,28.6417,5.43,4.75,121.531,151.728,33.9084,0d 0h 33m 54s
99,10,3200.74,31982.2,488,4880,389.7,3897,98.3,983,20.1434,20.1434,,33604,,1.93761,1.73315,0.820337,1348.99,4480.87,16.144,15.1952,2.22,1.85,97.7367,151.353,31.8898,0d 0h 31m 53s
100,10,2670.2,26680.4,488,4880,325.1,3251,162.9,1629,33.3811,33.3811,,54997,,1.79112,2.41903,0.871448,861.964,1311.63,18.5637,16.4453,4.57,3.75,66.7509,69.9139,33.9564,0d 0h 33m 57s
101,10,2646.38,26438.5,488,4880,322.2,3222,165.8,1658,33.9754,33.9754,,29943,,1.75784,2.90257,0.871494,1740.61,4480.87,35.9568,30.0008,4.885,4.25,162.769,203.332,34.5146,0d 0h 34m 30s
102,10,2777.77,27757,488,4880,338.2,3382,149.8,1498,30.6967,30.6967,,50476,,1.75252,2.22463,0.86203,1297.96,3251.26,19.7961,17.7528,4.635,3.75,91.6667,110.18,35.0863,0d 0h 35m 5s
103,10,2858.23,28559.6,488,4880,348,3480,140,1400,28.6885,28.6885,,62365,,1.79888,2.12886,0.870505,1037.43,2256.11,17.6603,16.4968,3.385,2.85,73.8251,80.6647,33.8504,0d 0h 33m 51s
104,10,2628.24,26263.5,488,4880,320,3200,168,1680,34.4262,34.4262,,45718,,1.75016,2.32205,0.871259,1227.78,3276.48,21.2916,21.5181,3.6,3.75,90.4275,107.956,34.8688,0d 0h 34m 52s
105,10,3011.06,30082.7,488,4880,366.6,3666,121.4,1214,24.877,24.877,,9537,,1.87246,2.12871,0.870597,699.927,1846.54,12.1733,11.2878,2.8,2.85,47.255,53.2069,33.348,0d 0h 33m 20s
106,10,2774.51,27718.7,488,4880,337.8,3378,150.2,1502,30.7787,30.7787,,1207,,1.80056,2.51472,0.861869,1061.9,4089.72,19.1358,17.7074,3.48,3.75,82.1736,115.619,33.9783,0d 0h 33m 58s
107,10,2845.11,28427.3,488,4880,346.4,3464,141.6,1416,29.0164,29.0164,,38843,,1.77267,2.12881,0.871341,1295.25,3952.48,19.6414,17.4746,3.2,2.85,93.4343,110.885,34.681,0d 0h 34m 40s
108,10,2508.38,25064.3,488,4880,305.4,3054,182.6,1826,37.418,37.418,,55594,,1.66988,2.90273,0.871219,993.864,2660.05,20.8508,18.6042,4.16,4.75,78.8378,87.1044,36.1173,0d 0h 36m 7s
109,10,2942.07,29392.1,488,4880,358.2,3582,129.8,1298,26.5984,26.5984,,9624,,1.81615,1.93529,0.870908,960.293,1981.43,15.1968,13.3226,3.1,2.85,66.4208,70.6058,34.6663,0d 0h 34m 39s
110,10,2850.87,28483.1,488,4880,347.1,3471,140.9,1409,28.873,28.873,,16256,,1.83473,2.60705,0.871385,1604.97,3467.85,24.7752,23.1048,3.76,3.75,116.199,132.091,32.6479,0d 0h 32m 38s
111,10,2713.74,27115.2,488,4880,330.4,3304,157.6,1576,32.2951,32.2951,,44045,,1.80329,2.51565,0.870825,1096.42,3127.02,19.1394,18.2296,3.59,3.75,82.3366,99.0158,33.9045,0d 0h 33m 54s
112,10,2505.93,25040.7,488,4880,305.1,3051,182.9,1829,37.4795,37.4795,,50301,,1.80075,2.32256,0.87045,784.249,1280.58,20.2808,16.6603,4.22,3.75,70.7676,75.0629,33.3094,0d 0h 33m 18s
113,10,2538.79,25369,488,4880,309.1,3091,178.9,1789,36.6598,36.6598,,24162,,1.73518,3.19279,1.83902,1181.3,3284.92,23.0046,22.4504,5.22,4.75,91.8264,105.997,34.8645,0d 0h 34m 51s
114,10,2838.57,28360.4,488,4880,345.6,3456,142.4,1424,29.1803,29.1803,,21140,,1.78092,2.12891,0.871179,776.115,2016.22,16.6594,15.3231,3.285,2.85,64.2453,74.3971,34.4603,0d 0h 34m 27s
115,10,2750.67,27482.1,488,4880,334.9,3349,153.1,1531,31.373,31.373,,1320,,1.79072,2.51564,0.871565,1728.43,3694.69,22.7711,21.7821,3.8,3.75,124.564,143.134,34.0574,0d 0h 34m 3s
116,10,2652.92,26505.1,488,4880,323,3230,165,1650,33.8115,33.8115,,40163,,1.75202,2.61257,1.83792,1936.54,4637.39,25.567,24.9603,3.71,3.75,147.026,170.69,35.0202,0d 0h 35m 1s
117,10,2555.19,25527.2,488,4880,311.1,3111,176.9,1769,36.25,36.25,,24810,,1.73909,3.19276,1.83799,1290.79,3541.39,25.111,24.672,4.84,4.75,104.88,133.861,34.778,0d 0h 34m 46s
