Rng Run, Number of Flows, Throughput [bps],, Tx Packets,, Rx Packets,, Lost Packets,, Lost Ratio [%],, PHY Tx Packets,, Useful Traffic Ratio [%],,E2E Delay Min [ms],, E2E Delay Max [ms],, E2E Delay Average [ms],, E2E Delay Median Estimate [ms],, E2E Delay Jitter [ms],, Sim. Duration
38,10,2028.75,20274.2,488,4880,247,2470,241,2410,49.3852,49.3852,,43893,,0.841825,2.5157,0.871578,3387.2,4660.07,96.2518,77.5149,5.63,3.75,388.787,387.875,128.716,0d 2h 8m 42s
39,10,2133.88,21324.6,488,4880,259.8,2598,228.2,2282,46.7623,46.7623,,45341,,0.834539,1.9353,0.870696,1307.69,3878.58,28.3909,23.7677,3.34,2.85,121.169,126.466,130.908,0d 2h 10m 54s
40,10,2156.78,21545.8,488,4880,262.6,2626,225.4,2254,46.1885,46.1885,,49369,,0.844032,2.32233,0.870924,1714.67,3675.8,40.4459,37.0723,3.72,3.75,168.613,188.79,126.61,0d 2h 6m 36s
41,10,2091.97,20902.1,488,4880,254.7,2547,233.3,2333,47.8074,47.8074,,14237,,0.83651,2.80575,0.870537,2178.56,4787.45,49.9103,41.0495,5.335,4.45,201.562,228.942,130.726,0d 2h 10m 43s
42,10,2067.34,20657.4,488,4880,251.7,2517,236.3,2363,48.4221,48.4221,,54836,,0.815542,2.22566,0.871036,2800.63,4529.16,58.187,53.0734,4.14,3.75,264.394,280.272,134.187,0d 2h 14m 11s
43,10,3000.4,29976.9,488,4880,365.3,3653,122.7,1227,25.1434,25.1434,,44374,,0.873152,1.93514,0.870189,2349.87,4480.87,32.9584,29.067,2.5,0.95,191.266,232.526,126.091,0d 2h 6m 5s
44,10,2098.53,20969.6,488,4880,255.5,2555,232.5,2325,47.6434,47.6434,,6378,,0.869209,2.22533,0.870518,1427.18,3558.07,40.8274,31.4507,4.735,2.85,147.973,152.84,123.681,0d 2h 3m 40s
45,10,1611.48,16101.1,488,4880,196.2,1962,291.8,2918,59.7951,59.7951,,38465,,0.778197,2.99943,1.8378,3114.43,4135.18,84.7403,78.6643,5.585,5.65,344.43,351.693,140.955,0d 2h 20m 57s
46,10,1710.85,17093.7,488,4880,208.3,2083,279.7,2797,57.3156,57.3156,,8284,,0.773499,2.80589,0.871326,2555.4,3983.23,100.673,77.5361,7.255,4.75,329.519,354.264,142.14,0d 2h 22m 8s
47,10,1579.41,15787.1,488,4880,192.3,1923,295.7,2957,60.5943,60.5943,,45480,,0.812326,3.28396,0.81561,2537.46,3944.08,105.027,76.5409,6.525,4.75,351.347,366.096,131.666,0d 2h 11m 39s
48,10,1911.24,19096.8,488,4880,232.7,2327,255.3,2553,52.3156,52.3156,,52055,,0.788956,2.51556,1.83837,1353.49,3021.9,42.1793,38.9797,4.775,4.75,143.194,149.58,139.256,0d 2h 19m 15s
49,10,2576.58,25743.1,488,4880,313.7,3137,174.3,1743,35.7172,35.7172,,6640,,0.82035,2.12841,0.870503,1287.27,3709.64,25.2516,20.7027,2.79,2.05,116.125,146.459,132.938,0d 2h 12m 56s
50,10,2375.31,23732.7,488,4880,289.2,2892,198.8,1988,40.7377,40.7377,,65094,,0.856688,2.32206,0.870867,1708.52,3587.64,30.6528,27.3358,3.315,3.75,142.481,150.89,127.981,0d 2h 7m 58s
51,10,2270.19,22682.1,488,4880,276.4,2764,211.6,2116,43.3607,43.3607,,21755,,0.826666,2.51551,0.870768,2349.78,3724.66,54.0426,44.4151,3.96,3.75,236.259,244.215,130.612,0d 2h 10m 36s
52,10,2119.89,21179.8,488,4880,258.1,2581,229.9,2299,47.1107,47.1107,,23299,,0.825001,2.51323,0.846126,1284.2,3887.26,37.5331,26.6135,4.4,2.85,141.905,146.262,133.208,0d 2h 13m 12s
53,10,2294.77,22927.2,488,4880,279.4,2794,208.6,2086,42.7459,42.7459,,62396,,0.842699,2.32209,0.871126,2983,10080.9,74.2717,61.3453,4.985,2.85,307.363,424.096,129.983,0d 2h 9m 58s
54,10,1424.22,14234.4,488,4880,173.4,1734,314.6,3146,64.4672,64.4672,,48563,,0.789394,2.90253,0.87153,2881.97,5482.02,74.0711,66.3335,5.43,4.75,318.214,345.344,135.865,0d 2h 15m 51s
55,10,2027.92,20261.2,488,4880,246.9,2469,241.1,2411,49.4057,49.4057,,24777,,0.823283,2.32224,0.871389,2178.21,3958.32,44.6803,36.249,3.82,3.05,204.984,210.192,130.906,0d 2h 10m 54s
56,10,1693.63,16922,488,4880,206.2,2062,281.8,2818,57.7459,57.7459,,59836,,0.789281,2.80587,0.870537,2142.57,5087.55,60.2479,49.9612,6.23,4.75,240.574,264.698,139.119,0d 2h 19m 7s
57,10,1942.5,19411,488,4880,236.5,2365,251.5,2515,51.5369,51.5369,,140,,0.801437,2.61259,0.871012,1792.54,3653.45,39.7363,32.9988,4.645,4.75,172.916,173.966,134.764,0d 2h 14m 45s
58,10,2409.8,24080.4,488,4880,293.4,2934,194.6,1946,39.877,39.877,,56672,,0.807251,1.83858,0.871039,2297.67,4480.87,43.2789,38.03,3.365,2.15,207.352,244.926,135.137,0d 2h 15m 8s
59,10,2083.75,20814.6,488,4880,253.7,2537,234.3,2343,48.0123,48.0123,,52584,,0.862746,2.22542,0.871317,2515.87,5044.65,59.9566,48.102,4.245,2.85,265.174,307.325,126.701,0d 2h 6m 42s
60,10,2041.88,20399.2,488,4880,248.6,2486,239.4,2394,49.0574,49.0574,,2065,,0.855965,2.31915,0.839377,2041.18,4710.47,74.7954,50.8347,5.275,3.35,258.856,297.592,126.374,0d 2h 6m 22s
61,10,1833.22,18316.4,488,4880,223.2,2232,264.8,2648,54.2623,54.2623,,13450,,0.799429,2.60786,0.824751,2300.88,4280.08,63.4068,45.3095,5.595,2.85,253.181,252.062,136.268,0d 2h 16m 16s
62,10,1587.66,15862.6,488,4880,193.3,1933,294.7,2947,60.3893,60.3893,,33172,,0.735599,2.99932,0.871062,1974.25,4167.62,49.4752,40.4964,5.07,4.75,210.289,220.867,148.235,0d 2h 28m 14s
63,10,1893.97,18923.5,488,4880,230.6,2306,257.4,2574,52.7459,52.7459,,35966,,0.806101,2.51577,0.871376,2355.82,4798.3,78.3703,53.6165,4.85,3.75,288.469,283.624,134.112,0d 2h 14m 6s
64,10,2049.27,20473.8,488,4880,249.5,2495,238.5,2385,48.873,48.873,,62146,,0.83065,2.32227,0.871108,1585.3,3659.71,42.4154,33.4363,5.1,2.85,162.424,186.386,131.281,0d 2h 11m 16s
65,10,1894.86,18933.7,488,4880,230.7,2307,257.3,2573,52.7254,52.7254,,59012,,0.803073,2.41917,0.871303,2664.52,4973.22,60.1771,48.4042,4.14,3.75,259.247,276.155,137.338,0d 2h 17m 20s
66,10,2373.35,23697.6,488,4880,289,2890,199,1990,40.7787,40.7787,,23658,,0.817136,2.22534,0.87095,1808.51,4112.63,30.9756,26.5928,3.09,2.85,152.879,173.26,134.861,0d 2h 14m 51s
67,10,2095.27,20936.1,488,4880,255.1,2551,232.9,2329,47.7254,47.7254,,57089,,0.848548,2.22514,0.870062,1892.24,4757.89,55.9843,35.981,5.515,2.85,217.644,241.788,130.312,0d 2h 10m 18s
68,10,2787.67,27852.2,488,4880,339.4,3394,148.6,1486,30.4508,30.4508,,7270,,0.876145,1.64476,0.870591,1732.68,4111.1,25.0683,23.3207,2.14,2.5,128.432,153.622,125.923,0d 2h 5m 55s
69,10,2239.83,22378.3,488,4880,272.7,2727,215.3,2153,44.1189,44.1189,,57691,,0.808073,2.12869,0.870968,1812.75,4105.47,38.587,33.2868,3.33,2.85,183.272,221.199,134.79,0d 2h 14m 47s
70,10,1871.8,18701.2,488,4880,227.9,2279,260.1,2601,53.2992,53.2992,,62164,,0.775521,2.41936,0.871347,1992.58,3721.45,50.9418,43.7825,4.95,4.75,205.094,220.491,141.822,0d 2h 21m 49s
71,10,2040.21,20385.1,488,4880,248.4,2484,239.6,2396,49.0984,49.0984,,14844,,0.796782,2.12873,0.871515,2549.74,3942.69,57.7959,55.1347,4.51,3.75,248.601,260.045,137.07,0d 2h 17m 4s
72,10,2123.2,21215.1,488,4880,258.5,2585,229.5,2295,47.0287,47.0287,,52849,,0.82848,2.4193,0.87131,2626.56,4611.29,70.9781,54.1689,5.7,3.75,286.63,297.384,132.654,0d 2h 12m 39s
73,10,1975.35,19734.9,488,4880,240.5,2405,247.5,2475,50.7172,50.7172,,63364,,0.814859,2.31862,0.83604,1765.58,3550.48,34.5317,35.6525,3.84,3.75,156.623,192.06,133.28,0d 2h 13m 16s
74,10,2336.75,23351.2,488,4880,284.5,2845,203.5,2035,41.7008,41.7008,,14575,,0.842866,2.31688,0.870919,1960.92,4480.87,35.9864,32.0172,3.63,3.15,171.909,205.427,130.418,0d 2h 10m 25s
75,10,1918.68,19170.2,488,4880,233.6,2336,254.4,2544,52.1311,52.1311,,37297,,0.767059,2.32232,1.83814,2098.46,4663.81,53.3819,53.2882,4.42,4.3,218.193,259.379,140.433,0d 2h 20m 25s
76,10,1696.92,16953.9,488,4880,206.6,2066,281.4,2814,57.6639,57.6639,,11959,,0.812167,2.90234,0.87081,2696.14,3905.73,102.848,63.3165,7.4,3.75,338.891,313.726,134.202,0d 2h 14m 12s
77,10,2160.16,21586.4,488,4880,263,2630,225,2250,46.1066,46.1066,,29952,,0.839184,2.41892,0.870637,2245.79,3658.16,50.2516,42.2459,4.185,3.75,221.223,221.544,130.233,0d 2h 10m 13s
78,10,2355.62,23532.6,488,4880,286.8,2868,201.2,2012,41.2295,41.2295,,52962,,0.834311,1.64507,0.871401,2468.14,4882.6,39.3418,36.7495,2.42,2.85,204.1,223.019,131.883,0d 2h 11m 52s
79,10,1806.97,18053.3,488,4880,220,2200,268,2680,54.918,54.918,,18992,,0.798653,2.60752,0.819267,1833.14,5158.5,60.6901,39.4168,5.105,3.75,225.448,243.381,137.266,0d 2h 17m 15s
80,10,1627.9,16269.4,488,4880,198.2,1982,289.8,2898,59.3852,59.3852,,34535,,0.827604,2.61237,1.83837,2422.74,3636.76,62.8581,59.2266,5.22,4.75,265.345,268.439,131.375,0d 2h 11m 22s
81,10,1626.26,16252.2,488,4880,198,1980,290,2900,59.4262,59.4262,,57860,,0.838112,2.80588,0.87132,2521.28,3881.55,83.7274,69.0945,5.355,4.75,305.616,309.929,128.425,0d 2h 8m 25s
82,10,2319.5,23175.5,488,4880,282.4,2824,205.6,2056,42.1311,42.1311,,6419,,0.818101,2.22524,0.870414,1696.74,4480.87,41.7275,33.4723,4.75,2.85,172.175,197.64,132.017,0d 2h 12m 1s
83,10,2373.71,23714.2,488,4880,289,2890,199,1990,40.7787,40.7787,,64374,,0.791586,1.93515,0.870931,1892.16,3966.76,37.3119,31.2822,3.61,2.85,162.331,175.85,136.4,0d 2h 16m 23s
84,10,2061.58,20605.1,488,4880,251,2510,237,2370,48.5656,48.5656,,26920,,0.851915,2.51561,0.870936,2182.14,4480.87,56.5104,39.1207,5.055,2.85,230.648,239.84,129.233,0d 2h 9m 13s
85,10,2027.92,20262.8,488,4880,246.9,2469,241.1,2411,49.4057,49.4057,,3724,,0.842418,1.93544,0.871078,1835.45,4009.41,45.3491,35.2842,3.58,2.85,193.876,218.846,130.571,0d 2h 10m 34s
86,10,1855.38,18534.5,488,4880,225.9,2259,262.1,2621,53.709,53.709,,43534,,0.826121,2.70952,0.871281,2360.88,4029.57,66.2223,60.0941,5.11,5.75,261.931,285.275,133.573,0d 2h 13m 34s
87,10,2304.68,23027.3,488,4880,280.6,2806,207.4,2074,42.5,42.5,,50958,,0.79612,2.03185,0.871577,2090.11,3614.1,47.6585,39.1433,3.345,2.85,211.521,223.674,139.336,0d 2h 19m 20s
88,10,2030.37,20285,488,4880,247.2,2472,240.8,2408,49.3443,49.3443,,59214,,0.816476,2.22566,0.870831,1740.29,3479.17,42.5169,31.1692,5.45,2.85,170.49,173.627,135.317,0d 2h 15m 19s
89,10,1682.9,16816.9,488,4880,204.9,2049,283.1,2831,58.0123,58.0123,,64028,,0.849408,3.0959,1.83806,1642.04,3467.08,44.4616,44.2233,5.05,4.75,169.892,198.014,128.297,0d 2h 8m 17s
90,10,2431.13,24290,488,4880,296,2960,192,1920,39.3443,39.3443,,2248,,0.833279,1.93518,0.870905,2143.68,4481.04,38.1734,33.0338,3.075,2.85,190.293,204.074,129.452,0d 2h 9m 27s
91,10,2236.49,22345.1,488,4880,272.3,2723,215.7,2157,44.2008,44.2008,,39548,,0.838518,1.74057,0.85784,1444.33,3545.66,29.9889,29.0614,3.14,2.85,132.841,153.265,131.228,0d 2h 11m 13s
92,10,1786.42,17849.7,488,4880,217.5,2175,270.5,2705,55.4303,55.4303,,26509,,0.761214,2.70927,0.870985,2949.69,4771.39,94.0003,55.0792,5.84,3.75,348.488,319.204,144.154,0d 2h 24m 9s
93,10,2059.95,20581,488,4880,250.8,2508,237.2,2372,48.6066,48.6066,,45942,,0.820815,2.22551,0.871034,1962.73,4897.77,44.2233,33.2819,4.125,2.05,193.019,207.5,133.729,0d 2h 13m 43s
94,10,2452.53,24506.5,488,4880,298.6,2986,189.4,1894,38.8115,38.8115,,25540,,0.829549,2.03176,0.870891,1171.65,2004.4,24.6237,19.1299,3.125,2.85,103.461,102.482,133.098,0d 2h 13m 5s
95,10,2052.52,20509,488,4880,249.9,2499,238.1,2381,48.791,48.791,,56376,,0.839272,2.41887,0.871676,1732.35,3727.15,41.1853,37.5628,3.895,3.75,178.443,207.259,131.263,0d 2h 11m 15s
96,10,1784.76,17832.8,488,4880,217.3,2173,270.7,2707,55.4713,55.4713,,61909,,0.809732,2.41901,0.871163,2560.93,3799.22,66.8859,61.8956,5.205,4.75,269.107,278.433,132.943,0d 2h 12m 56s
97,10,1995.03,19934.2,488,4880,242.9,2429,245.1,2451,50.2254,50.2254,,14903,,0.853214,2.32212,0.871536,1714.74,3630.85,43.0976,38.9049,3.87,2.85,177.418,208.584,128.056,0d 2h 8m 3s
98,10,1654.69,16532.8,488,4880,201.5,2015,286.5,2865,58.709,58.709,,43026,,0.74419,3.09615,0.87104,2373.85,4100.24,74.4996,64.145,7.04,4.75,281.325,294.042,146.919,0d 2h 26m 55s
99,10,1940.85,19391.8,488,4880,236.3,2363,251.7,2517,51.5779,51.5779,,51817,,0.804628,2.41823,0.861938,2332.96,5213.88,46.9831,40.2799,4.68,3.75,216.96,234.91,136.056,0d 2h 16m 3s
100,10,1942.45,19408.5,488,4880,236.5,2365,251.5,2515,51.5369,51.5369,,29936,,0.821298,2.70895,0.871015,1670.78,4171.85,42.389,35.5564,4.79,3.75,177.315,216.018,133.775,0d 2h 13m 46s
101,10,1573.67,15720.8,488,4880,191.6,1916,296.4,2964,60.7377,60.7377,,61800,,0.797035,3.38631,1.83804,2271.24,4101.22,66.6965,61.8535,5.97,5.75,260.835,285.772,138.894,0d 2h 18m 53s
102,10,1946.54,19449.6,488,4880,237,2370,251,2510,51.4344,51.4344,,13053,,0.810479,2.22546,0.871134,1857.64,4453.5,37.3892,36.5805,3.82,3.75,168.805,205.045,135.411,0d 2h 15m 24s
103,10,2068.16,20665.7,488,4880,251.8,2518,236.2,2362,48.4016,48.4016,,55220,,0.806638,2.31759,0.824568,1929.81,4869.96,47.1791,34.1718,3.79,2.85,203.521,214.056,137.545,0d 2h 17m 32s
104,10,1446.4,14453.1,488,4880,176.1,1761,311.9,3119,63.9139,63.9139,,33221,,0.799512,3.38662,1.83894,2612.72,4273.69,119.535,83.6593,8.7,5.75,371.947,382.937,136.799,0d 2h 16m 47s
105,10,1828.27,18271.5,488,4880,222.6,2226,265.4,2654,54.3852,54.3852,,2628,,0.835823,2.61268,1.8384,1947.48,3645.27,59.0242,50.3402,4.93,4.5,217.398,231.183,130.991,0d 2h 10m 59s
106,10,2220.89,22186.1,488,4880,270.4,2704,217.6,2176,44.5902,44.5902,,53927,,0.84657,2.60861,0.83442,3243.43,7742.68,73.7182,51.357,4.59,3.75,342.056,367,129.633,0d 2h 9m 37s
107,10,1669.78,16682.6,488,4880,203.3,2033,284.7,2847,58.3402,58.3402,,9084,,0.806627,2.99945,0.871652,2586.42,3892.39,81.2741,66.4119,5.435,4.95,311.907,327.881,134.999,0d 2h 14m 59s
108,10,2167.53,21652.9,488,4880,263.9,2639,224.1,2241,45.9221,45.9221,,50391,,0.817434,2.90269,0.87064,1392.07,3549.72,40.2848,33.5202,4.645,4.75,154.184,181.118,134.987,0d 2h 14m 59s
109,10,2134.62,21324.6,488,4880,259.9,2599,228.1,2281,46.7418,46.7418,,3982,,0.779905,2.03208,0.870655,1397.03,3884.49,39.9504,28.1184,4.595,2.05,150.649,179.362,141.875,0d 2h 21m 52s
110,10,1785.61,17839.5,488,4880,217.4,2174,270.6,2706,55.4508,55.4508,,12851,,0.82376,2.80584,0.870308,1934.66,5964.31,60.595,44.1796,5.205,3.75,232.293,270.165,134.144,0d 2h 14m 8s
111,10,2142.06,21403.7,488,4880,260.8,2608,227.2,2272,46.5574,46.5574,,50868,,0.817777,2.32206,0.870644,1139.89,3290.57,35.7996,26.9319,3.995,3.75,122.07,142.904,134.723,0d 2h 14m 43s
112,10,1971.21,19700.6,488,4880,240,2400,248,2480,50.8197,50.8197,,12575,,0.835953,2.12885,0.871287,2493.56,4748.09,50.8169,46.8708,5.38,4.75,235.047,265.567,131.26,0d 2h 11m 15s
113,10,2370.39,23683.5,488,4880,288.6,2886,199.4,1994,40.8607,40.8607,,60388,,0.84477,2.03203,0.870396,1901.26,4479.02,50.51,37.2947,4.685,2.85,212.069,230.461,130.746,0d 2h 10m 44s
114,10,1791.36,17899,488,4880,218.1,2181,269.9,2699,55.3074,55.3074,,10999,,0.862547,2.6123,1.83794,2067.87,3809.17,48.7728,46.8629,4.845,4.75,204.076,216.11,127.581,0d 2h 7m 34s
115,10,1820.93,18194.1,488,4880,221.7,2217,266.3,2663,54.5697,54.5697,,60657,,0.836638,2.90254,0.871065,2521.35,4505.42,49.1909,47.5325,5.34,5.15,228.953,251.98,130.303,0d 2h 10m 18s
116,10,1997.5,19957.1,488,4880,243.2,2432,244.8,2448,50.1639,50.1639,,64871,,0.803835,2.32222,0.871119,2675.18,3960.98,61.5556,50.9658,4.27,3.75,276.449,285.19,137.961,0d 2h 17m 57s
117,10,2491.16,24887.6,488,4880,303.3,3033,184.7,1847,37.8484,37.8484,,5142,,0.807913,1.83834,0.870243,1485.3,3869.34,45.2441,27.619,3.44,1.85,170.265,188.212,138.075,0d 2h 18m 4s
118,10,1945.69,19445.8,488,4880,236.9,2369,251.1,2511,51.4549,51.4549,,64041,,0.789482,2.6116,0.86584,1873.98,4119.68,51.5079,38.7442,4.34,3.75,208.671,211.682,140.779,0d 2h 20m 46s
