Rng Run, Number of Flows, Throughput [bps],, Tx Packets,, Rx Packets,, Lost Packets,, Lost Ratio [%],, PHY Tx Packets,, Useful Traffic Ratio [%],,E2E Delay Min [ms],, E2E Delay Max [ms],, E2E Delay Average [ms],, E2E Delay Median Estimate [ms],, E2E Delay Jitter [ms],, Sim. Duration
23,10,3162.96,31606.3,488,4880,385.1,3851,102.9,1029,21.0861,21.0861,,17310,,3.45709,2.1289,0.871015,1479.59,5814.26,19.5575,19.1826,5.085,3.75,97.5432,145.185,10.921,0d 0h 10m 55s
24,10,3139.15,31359.9,488,4880,382.2,3822,105.8,1058,21.6803,21.6803,,1454,,3.287,3.19286,0.870888,849.929,2257.45,14.4994,13.5237,3.98,3.75,59.5096,72.614,11.6111,0d 0h 11m 36s
25,10,3418.41,34152.3,488,4880,416.2,4162,71.8,718,14.7131,14.7131,,37930,,3.75478,2.12881,0.870897,1220.23,3054.86,14.5918,13.8609,2.62,2.85,77.1139,94.5273,10.4193,0d 0h 10m 25s
26,10,3511.22,35083.7,488,4880,427.5,4275,60.5,605,12.3975,12.3975,,61286,,3.85523,2.32231,0.871484,1284.81,2249.94,14.3504,14.0084,2.85,2.85,77.2356,83.5395,9.80709,0d 0h 9m 48s
27,10,3268.13,32655.3,488,4880,397.9,3979,90.1,901,18.4631,18.4631,,4508,,3.49834,2.9992,0.870577,920.547,2668.91,14.474,14.2202,3.69,3.75,61.0213,76.8507,10.8578,0d 0h 10m 51s
28,10,3362.61,33596.3,488,4880,409.4,4094,78.6,786,16.1066,16.1066,,59564,,3.95936,2.03142,0.870539,535.282,1050.35,9.68393,9.1301,2.56,1.85,34.5194,40.3189,9.88174,0d 0h 9m 52s
29,10,3107.99,31056.1,488,4880,378.4,3784,109.6,1096,22.459,22.459,,7482,,3.29689,2.99914,0.870411,976.203,2285.64,16.5975,14.8637,3.77,3.75,70.1151,82.1692,11.2506,0d 0h 11m 15s
30,10,3259.07,32559.1,488,4880,396.8,3968,91.2,912,18.6885,18.6885,,24369,,3.46491,2.7091,0.870581,1427.8,4061.33,19.7458,18.4353,3.5,3.75,103.363,124.321,10.9568,0d 0h 10m 57s
31,10,3242.67,32406.8,488,4880,394.8,3948,93.2,932,19.0984,19.0984,,50292,,3.644,2.31535,0.849571,627.882,1015.14,13.465,12.6337,3.07,2.95,47.8688,50.8043,10.1978,0d 0h 10m 11s
32,10,3247.61,32447.3,488,4880,395.4,3954,92.6,926,18.9754,18.9754,,5417,,3.56475,2.51558,1.83787,1007.1,2273.51,14.5248,14.0497,3.02,2.85,65.8633,74.4411,10.9703,0d 0h 10m 58s
33,10,3209.84,32079.1,488,4880,390.8,3908,97.2,972,19.918,19.918,,60978,,3.51694,2.90184,0.871202,1618.92,3276,18.4113,18.0958,3.69,3.75,100.059,112.939,10.5635,0d 0h 10m 33s
34,10,3114.55,31120.6,488,4880,379.2,3792,108.8,1088,22.2951,22.2951,,20019,,3.41985,3.19263,0.870605,764.495,1013.55,14.1494,13.5655,4.415,4.75,47.9111,49.873,10.9759,0d 0h 10m 58s
35,10,3324.01,33208.6,488,4880,404.7,4047,83.3,833,17.0697,17.0697,,6781,,3.51963,2.70671,0.84802,1184.02,3266,15.6155,14.9185,3.71,3.75,72.7279,92.3704,10.9588,0d 0h 10m 57s
36,10,3092.39,30899.2,488,4880,376.5,3765,111.5,1115,22.8484,22.8484,,39297,,3.44832,2.22554,0.870286,1076.54,2360.85,15.9177,14.5172,3.01,2.85,77.8336,91.3959,11.1147,0d 0h 11m 6s
37,10,3226.25,32234.5,488,4880,392.8,3928,95.2,952,19.5082,19.5082,,24894,,3.74477,2.22536,0.870781,821.108,1286.41,14.9039,14.5399,3.07,2.85,59.4663,62.9431,10.2784,0d 0h 10m 16s
38,10,3304.25,33016.9,488,4880,402.3,4023,85.7,857,17.5615,17.5615,,62719,,3.39821,2.41892,0.870684,1397.96,4480.87,16.6955,15.417,3.12,2.85,95.689,135.956,11.5044,0d 0h 11m 30s
39,10,3220.48,32178.7,488,4880,392.1,3921,95.9,959,19.6516,19.6516,,11918,,3.28263,2.80571,0.871125,984.277,2011.39,16.0852,15.3299,3.77,3.75,68.5044,73.6994,11.4069,0d 0h 11m 24s
40,10,3144.07,31416.6,488,4880,382.8,3828,105.2,1052,21.5574,21.5574,,53825,,3.33028,2.70929,0.871259,1495.05,4480.87,23.1658,22.5448,4.45,3.75,111.573,142.712,11.2575,0d 0h 11m 15s
41,10,3209.8,32065,488,4880,390.8,3908,97.2,972,19.918,19.918,,56238,,3.91346,2.51026,0.871188,1107.24,3261.1,13.0417,12.4799,3.13,3.75,66.5986,83.4133,9.77706,0d 0h 9m 46s
42,10,3368.33,33650.4,488,4880,410.1,4101,77.9,779,15.9631,15.9631,,37245,,3.73096,2.41898,0.871315,897.154,3016.33,11.8542,11.2647,2.83,2.85,56.9506,75.5038,10.4842,0d 0h 10m 29s
43,10,3214.77,32128.5,488,4880,391.4,3914,96.6,966,19.7951,19.7951,,13261,,3.47655,2.51049,0.871678,917.399,2652.21,16.1173,15.1768,3.98,3.75,64.3096,73.3772,11.0278,0d 0h 11m 1s
44,10,3167.11,31650.2,488,4880,385.6,3856,102.4,1024,20.9836,20.9836,,30612,,3.41646,2.80172,0.830717,999.391,3200.16,14.3226,13.4973,4.12,3.75,63.9407,76.3116,11.1711,0d 0h 11m 10s
45,10,3337.92,33348.1,488,4880,406.4,4064,81.6,816,16.7213,16.7213,,16836,,3.46744,2.90187,0.871225,960.428,3006.34,14.7475,14.1287,3.75,3.75,64.674,82.7609,10.9363,0d 0h 10m 56s
46,10,3293.62,32906.8,488,4880,401,4010,87,870,17.8279,17.8279,,35646,,3.67844,2.61229,1.838,1369.64,3290.46,15.231,15.0518,3.21,3.75,86.8342,101.499,10.421,0d 0h 10m 25s
47,10,3348.64,33459.7,488,4880,407.7,4077,80.3,803,16.4549,16.4549,,12145,,3.87298,2.12866,0.871053,1078.29,3938.39,12.8365,11.9326,2.825,2.25,71.0901,102.912,10.0153,0d 0h 10m 0s
48,10,3466.89,34643,488,4880,422.1,4221,65.9,659,13.5041,13.5041,,19036,,3.86728,2.03212,0.870788,953.871,2011.99,10.4303,10.2466,2.23,2.85,55.4525,64.4026,9.8386,0d 0h 9m 50s
49,10,3157.25,31543.8,488,4880,384.4,3844,103.6,1036,21.2295,21.2295,,57565,,3.35116,2.90115,0.870964,754.026,1251.96,13.7377,13.5037,3.495,4.75,53.9999,56.4421,11.4658,0d 0h 11m 27s
50,10,3047.21,30447.4,488,4880,371,3710,117,1170,23.9754,23.9754,,11941,,3.53097,2.70741,0.870957,833.053,3565.17,14.3213,14.0763,3.39,3.75,59.7871,96.6946,10.9086,0d 0h 10m 54s
51,10,3356.01,33530.1,488,4880,408.6,4086,79.4,794,16.2705,16.2705,,55553,,3.63955,2.61232,0.871255,1019.44,2864.53,11.7611,11.1285,3.26,3.75,57.5671,65.5356,10.2624,0d 0h 10m 15s
52,10,3254.17,32513.9,488,4880,396.2,3962,91.8,918,18.8115,18.8115,,23111,,3.86256,1.83845,0.871097,639.278,1974.65,11.1098,9.74458,2.54,1.85,47.4807,60.7762,10.4707,0d 0h 10m 28s
53,10,3057.87,30550.8,488,4880,372.3,3723,115.7,1157,23.709,23.709,,57676,,3.35871,2.51588,0.871687,1186.83,3370.86,19.2294,16.6424,3.62,2.85,87.7031,111.873,11.5331,0d 0h 11m 31s
54,10,3392.99,33900.2,488,4880,413.1,4131,74.9,749,15.3484,15.3484,,4706,,3.91194,2.21963,0.870894,1114.67,4697.53,13.1399,12.4269,2.65,2.85,71.8989,116.4,9.76504,0d 0h 9m 45s
55,10,3041.46,30397.4,488,4880,370.3,3703,117.7,1177,24.1189,24.1189,,12720,,3.4985,2.511,0.827396,863.184,2037.65,16.806,15.3876,4.515,3.35,62.2731,68.2166,10.6839,0d 0h 10m 41s
56,10,3172.79,31702.9,488,4880,386.3,3863,101.7,1017,20.8402,20.8402,,8552,,3.49303,2.31806,0.84184,961.022,2008.47,16.178,14.7487,4.35,3.75,65.5115,71.3053,10.6368,0d 0h 10m 38s
57,10,3168.76,31662.9,488,4880,385.8,3858,102.2,1022,20.9426,20.9426,,54898,,3.33779,2.8993,0.865507,1510.03,3660.78,24.6428,22.064,3.995,3.75,115.241,154.036,11.4009,0d 0h 11m 24s
58,10,3531.8,35285.8,488,4880,430,4300,58,580,11.8852,11.8852,,58756,,4.0299,2.12524,0.838772,1038.66,2255.48,11.3369,10.8069,2.32,2.85,62.5245,75.9413,9.96677,0d 0h 9m 58s
59,10,3538.38,35352.5,488,4880,430.8,4308,57.2,572,11.7213,11.7213,,53650,,3.99067,2.32209,0.870781,772.894,1251.99,10.1532,9.76581,2.47,3.75,45.3682,49.0265,9.79878,0d 0h 9m 47s
60,10,3237.7,32349.8,488,4880,394.2,3942,93.8,938,19.2213,19.2213,,30602,,3.65583,2.80586,1.83788,821.592,1940.49,13.9324,13.3597,3.815,3.75,55.7913,63.7332,10.2625,0d 0h 10m 15s
61,10,3265.29,32613.5,488,4880,397.6,3976,90.4,904,18.5246,18.5246,,8120,,3.52089,2.70893,0.871419,1315.05,3939.37,16.4344,15.5499,3.76,2.85,84.1365,119.984,10.5696,0d 0h 10m 34s
62,10,3095.68,30929.5,488,4880,376.9,3769,111.1,1111,22.7664,22.7664,,33108,,3.41603,2.80544,0.871371,1132.24,2026.82,16.3434,15.3656,3.48,3.75,74.9332,89.5911,11.1857,0d 0h 11m 11s
63,10,2827.06,28244.3,488,4880,344.2,3442,143.8,1438,29.4672,29.4672,,15822,,3.11216,3.28965,1.83845,1001.13,3118.05,19.2006,18.4428,5.44,4.85,74.1068,93.3367,11.7597,0d 0h 11m 45s
64,10,3121.85,31192.8,488,4880,380.1,3801,107.9,1079,22.1107,22.1107,,3947,,3.22985,2.90258,1.83797,1041.11,2248.36,16.8593,16.7402,5.215,4.75,65.2645,74.8484,11.571,0d 0h 11m 34s
65,10,3309.17,33066.2,488,4880,402.9,4029,85.1,851,17.4385,17.4385,,55244,,3.54247,2.60777,0.871511,1049.27,3003.55,13.407,13.3603,3.5,3.75,60.4845,78.1043,10.3438,0d 0h 10m 20s
66,10,2978.2,29756.7,488,4880,362.6,3626,125.4,1254,25.6967,25.6967,,19465,,3.20942,2.99937,0.870463,957.308,2686.98,16.776,16.0164,4.62,4.75,66.0009,74.7138,11.7793,0d 0h 11m 46s
67,10,3222.94,32199.4,488,4880,392.4,3924,95.6,956,19.5902,19.5902,,58418,,3.3466,2.70919,0.871088,956.49,2016.26,15.0529,14.1705,3.54,3.75,62.578,73.5122,11.4871,0d 0h 11m 29s
68,10,2993.8,29919.3,488,4880,364.5,3645,123.5,1235,25.3074,25.3074,,12236,,3.2269,2.80594,0.871161,771.49,1216.85,17.9598,16.9076,4.415,4.75,65.1495,74.2243,11.6771,0d 0h 11m 40s
69,10,3494.85,34920.4,488,4880,425.5,4255,62.5,625,12.8074,12.8074,,17775,,3.7254,2.41713,0.871543,992.347,3281.74,13.7863,13.5667,3.77,3.75,61.944,77.329,10.2686,0d 0h 10m 16s
70,10,3085.82,30833,488,4880,375.7,3757,112.3,1123,23.0123,23.0123,,3564,,3.48706,2.70901,1.83791,1752.63,4222.21,21.1728,21.0889,3.82,3.85,115.622,146.368,10.7848,0d 0h 10m 47s
71,10,2989.61,29869.6,488,4880,364,3640,124,1240,25.4098,25.4098,,42442,,3.30287,2.9024,1.83779,1306.16,3258.1,19.8256,19.7163,4.345,4.75,89.1508,107.498,11.2478,0d 0h 11m 14s
72,10,3299.3,32964.1,488,4880,401.7,4017,86.3,863,17.6844,17.6844,,42543,,3.66007,2.70887,0.870663,544.624,1326.48,12.1341,11.3664,3.425,3.75,38.6761,43.4693,10.45,0d 0h 10m 26s
73,10,3150.66,31485.1,488,4880,383.6,3836,104.4,1044,21.3934,21.3934,,3043,,3.51894,2.41889,0.870577,1233.09,3484.55,20.0333,17.1644,4.67,2.85,92.7901,122.103,10.6837,0d 0h 10m 41s
74,10,3188.39,31848.7,488,4880,388.2,3882,99.8,998,20.4508,20.4508,,61417,,3.25388,2.99916,1.83789,553.321,1126.45,12.4323,12.2794,4.02,3.75,36.225,40.3871,11.5573,0d 0h 11m 33s
75,10,3320.7,33180.6,488,4880,404.3,4043,83.7,837,17.1516,17.1516,,38426,,3.7697,2.03197,0.870909,843.564,2075.96,11.899,10.3551,2.515,1.85,57.4169,69.4981,10.3734,0d 0h 10m 22s
76,10,3106.3,31036.9,488,4880,378.2,3782,109.8,1098,22.5,22.5,,1480,,3.2619,2.90258,1.83794,1179.17,3281.88,18.5613,17.9125,4.395,3.85,81.8825,106.231,11.5205,0d 0h 11m 31s
77,10,3279.64,32769,488,4880,399.3,3993,88.7,887,18.1762,18.1762,,55183,,3.65948,2.12881,0.87051,1372.69,3549.11,16.6632,15.4064,2.775,2.85,90.5355,112.042,10.5925,0d 0h 10m 35s
78,10,3071.01,30688,488,4880,373.9,3739,114.1,1141,23.3811,23.3811,,42127,,3.59608,2.61226,0.871359,797.431,2013.75,15.4379,14.5001,3.445,3.75,59.3808,71.593,10.5209,0d 0h 10m 31s
79,10,3254.18,32511.6,488,4880,396.2,3962,91.8,918,18.8115,18.8115,,16514,,3.52695,2.32213,0.871009,761.365,3728.82,13.5333,12.0846,3.56,2.85,51.9725,75.8856,10.9933,0d 0h 10m 59s
80,10,3250.9,32484.6,488,4880,395.8,3958,92.2,922,18.8934,18.8934,,33449,,3.46967,2.51566,0.870943,1537.7,3643.11,21.0788,18.2114,3.095,3.75,109.846,127.762,11.2073,0d 0h 11m 12s
81,10,3241.87,32387.3,488,4880,394.7,3947,93.3,933,19.1189,19.1189,,51328,,3.32019,2.70573,1.80335,929.344,2250.83,14.535,14.2258,3.445,3.75,59.644,69.5643,11.3701,0d 0h 11m 22s
82,10,3083.31,30807.6,488,4880,375.4,3754,112.6,1126,23.0738,23.0738,,34799,,3.38363,2.80249,0.871353,895.678,2135.17,15.1041,14.5194,3.88,3.75,58.8758,67.664,11.2155,0d 0h 11m 12s
83,10,2968.35,29663.3,488,4880,361.4,3614,126.6,1266,25.9426,25.9426,,65250,,3.25012,2.99946,0.871021,1671.56,3608.14,24.7685,22.9412,4.6,4.75,120.683,143.843,11.5152,0d 0h 11m 30s
84,10,3185.19,31824.3,488,4880,387.8,3878,100.2,1002,20.5328,20.5328,,3958,,3.49673,2.99934,0.871575,507.045,1166.85,11.5285,11.2109,3.87,4.25,33.8215,41.1621,10.6056,0d 0h 10m 36s
85,10,3098.91,30967.9,488,4880,377.3,3773,110.7,1107,22.6844,22.6844,,14470,,3.70195,2.51563,1.83826,1118.47,3577.05,16.6373,16.3092,4.125,3.75,74.2,92.9575,10.0071,0d 0h 10m 0s
86,10,3019.23,30167.3,488,4880,367.6,3676,120.4,1204,24.6721,24.6721,,3652,,3.29486,2.60877,0.835796,874.041,2003.44,18.0341,14.4761,6.325,3.75,61.5461,66.916,11.2073,0d 0h 11m 12s
87,10,3530.1,35268.2,488,4880,429.8,4298,58.2,582,11.9262,11.9262,,7529,,3.96651,2.03174,0.870669,911.547,3111.78,9.61372,9.11412,2.33,2.85,51.8642,70.5875,9.79641,0d 0h 9m 47s
88,10,3431.58,34285.2,488,4880,417.8,4178,70.2,702,14.3852,14.3852,,51684,,4.08524,1.93458,0.870651,790.424,2664.99,8.32958,7.47532,2.13,2.25,46.4143,65.2944,9.77856,0d 0h 9m 46s
89,10,3374.1,33715.4,488,4880,410.8,4108,77.2,772,15.8197,15.8197,,24361,,3.82057,2.11576,0.81453,651.909,1659.49,11.6118,10.7967,2.56,2.85,45.6438,51.8597,10.1873,0d 0h 10m 11s
90,10,2662.77,26606.5,488,4880,324.2,3242,163.8,1638,33.5656,33.5656,,12991,,3.10466,2.90267,0.871235,1399.91,3012.67,30.5821,26.9315,9.5,5.75,114.104,118.88,11.6289,0d 0h 11m 37s
91,10,3215.59,32126.8,488,4880,391.5,3915,96.5,965,19.7746,19.7746,,63635,,3.35816,2.70897,0.870827,666.865,1134.74,11.9376,11.0246,3.39,3.75,45.3994,52.8452,11.5167,0d 0h 11m 31s
92,10,3351.9,33489.6,488,4880,408.1,4081,79.9,799,16.373,16.373,,43469,,3.65978,2.51265,0.840957,383.165,800.299,10.4811,9.8899,3.52,3.75,28.2073,32.5476,10.434,0d 0h 10m 26s
93,10,2898.51,28958.8,488,4880,352.9,3529,135.1,1351,27.6844,27.6844,,7773,,3.16673,3.0963,1.83883,1032.28,2021.31,17.375,15.8475,7.2,4.85,64.9874,68.0361,11.5557,0d 0h 11m 33s
94,10,3196.63,31944.1,488,4880,389.2,3892,98.8,988,20.2459,20.2459,,37865,,3.3432,2.80585,1.83832,1364.55,3462.45,19.3278,18.2295,4.21,3.75,92.9956,111.511,11.1568,0d 0h 11m 9s
95,10,3160.53,31585.4,488,4880,384.8,3848,103.2,1032,21.1475,21.1475,,59756,,3.60782,2.32045,0.856814,599.072,1271,13.3311,12.2782,3.445,2.85,43.0677,47.4433,10.6885,0d 0h 10m 41s
96,10,3250.9,32478.1,488,4880,395.8,3958,92.2,922,18.8934,18.8934,,44493,,3.6313,2.51559,0.870917,1038.04,2024.51,17.0739,17.3513,3.585,3.75,74.2281,93.6633,10.5139,0d 0h 10m 30s
97,10,3232.82,32301,488,4880,393.6,3936,94.4,944,19.3443,19.3443,,55223,,3.59598,2.31919,0.841586,1193.97,3467.96,17.8402,16.8078,3.07,3.75,89.4927,111.949,10.5116,0d 0h 10m 30s
98,10,3269.8,32669.4,488,4880,398.1,3981,89.9,899,18.4221,18.4221,,13047,,3.55731,2.41868,0.871061,1170.72,2018.72,14.933,14.3286,2.92,3.15,72.9363,77.8646,10.8578,0d 0h 10m 51s
99,10,3167.11,31637.7,488,4880,385.6,3856,102.4,1024,20.9836,20.9836,,59771,,3.32709,2.80149,0.8711,1243.19,3769.31,16.5251,15.9408,3.77,3.75,82.8452,117.717,11.5043,0d 0h 11m 30s
100,10,3189.24,31863.7,488,4880,388.3,3883,99.7,997,20.4303,20.4303,,18065,,3.51527,2.51565,0.870955,735.778,1648.82,13.5039,12.1706,3.875,3.75,49.3761,54.7865,10.754,0d 0h 10m 45s
101,10,3616.38,36137.3,488,4880,440.3,4403,47.7,477,9.77459,9.77459,,48333,,4.18309,1.54823,0.870629,829.519,2018.15,7.78917,7.4782,1.64,1.85,44.6222,52.3165,9.76889,0d 0h 9m 46s
102,10,3325.66,33224.9,488,4880,404.9,4049,83.1,831,17.0287,17.0287,,10432,,3.64704,2.0321,0.871393,1349.78,3997.06,13.5169,12.9808,2.435,1.85,81.1968,105.01,10.9168,0d 0h 10m 55s
103,10,3389.72,33867.7,488,4880,412.7,4127,75.3,753,15.4303,15.4303,,53942,,3.64525,2.41384,0.820482,821.92,1680.87,12.7245,12.0214,2.965,2.85,54.769,64.2274,10.156,0d 0h 10m 9s
104,10,3266.4,32636,488,4880,397.7,3977,90.3,903,18.5041,18.5041,,39585,,3.37753,2.7094,1.8381,1717.56,3633.68,19.2733,18.7436,3.55,3.75,109.804,133.915,11.1206,0d 0h 11m 7s
105,10,3153.94,31509.9,488,4880,384,3840,104,1040,21.3115,21.3115,,16163,,3.45938,2.70899,1.83775,1004.78,2039.73,14.4989,13.7279,3.78,3.75,60.7239,68.1828,10.8422,0d 0h 10m 50s
106,10,3233.64,32312.7,488,4880,393.7,3937,94.3,943,19.3238,19.3238,,20591,,3.46945,2.8058,0.871176,969.716,2009.11,15.628,15.1665,3.69,3.75,69.0592,77.5655,10.9516,0d 0h 10m 57s
107,10,3497.29,34944.6,488,4880,425.8,4258,62.2,622,12.7459,12.7459,,19,,3.92239,2.12881,0.871483,854.081,1680.87,11.1175,10.6215,2.72,2.85,51.3898,56.6932,9.94649,0d 0h 9m 56s
108,10,3253.33,32503.9,488,4880,396.1,3961,91.9,919,18.832,18.832,,14897,,3.43499,2.80112,0.871575,1153.6,2260.8,18.3618,17.6799,4.825,3.75,76.8073,86.2245,10.8335,0d 0h 10m 50s
109,10,2789.27,27873,488,4880,339.6,3396,148.4,1484,30.4098,30.4098,,11639,,3.47339,2.50781,0.846514,944.667,2187.03,23.1486,16.8683,6.075,2.85,81.2957,86.4349,10.87,0d 0h 10m 52s
110,10,3368.35,33650.7,488,4880,410.1,4101,77.9,779,15.9631,15.9631,,10180,,3.84296,2.03202,0.870195,951.979,2002.07,13.6894,13.086,3.545,2.85,60.5825,73.4766,9.75727,0d 0h 9m 45s
111,10,2915.77,29137.4,488,4880,355,3550,133,1330,27.2541,27.2541,,44935,,3.28182,2.80603,1.83796,1319.14,2880.24,21.1419,19.6626,4.705,4.05,92.0299,95.9144,11.2635,0d 0h 11m 15s
112,10,3025.04,30222.8,488,4880,368.3,3683,119.7,1197,24.5287,24.5287,,13161,,3.22051,2.9028,0.871691,1070.2,2697.5,16.7028,15.8347,4.645,4.45,70.9283,83.3578,11.6326,0d 0h 11m 37s
113,10,3149.01,31462.5,488,4880,383.4,3834,104.6,1046,21.4344,21.4344,,8112,,3.44263,2.90286,1.83808,1020.41,2171.92,15.2831,14.9059,3.92,4.75,64.2533,76.5041,10.5786,0d 0h 10m 34s
114,10,2947.78,29455.5,488,4880,358.9,3589,129.1,1291,26.4549,26.4549,,40140,,3.33857,2.61272,0.871117,1240.32,3267.33,19.1987,17.2313,5.435,3.75,86.0326,99.5131,11.2598,0d 0h 11m 15s
115,10,3431.6,34289,488,4880,417.8,4178,70.2,702,14.3852,14.3852,,63618,,3.61811,2.419,0.871476,1115.21,3953.3,13.44,12.6965,3.13,2.85,72.8061,99.4973,10.3894,0d 0h 10m 23s
116,10,3425.85,34225.8,488,4880,417.1,4171,70.9,709,14.5287,14.5287,,26696,,4.14524,2.12545,0.871392,978.86,2012.14,11.8531,11.8606,2.265,2.85,61.4169,77.4626,9.37728,0d 0h 9m 22s
117,10,3458.66,34556.4,488,4880,421.1,4211,66.9,669,13.709,13.709,,4263,,3.92283,2.12872,0.870749,724.402,1958.9,10.5475,10.2498,2.52,2.85,46.4957,52.5195,9.92834,0d 0h 9m 55s
