Rng Run, Number of Flows, Throughput [bps],, Tx Packets,, Rx Packets,, Lost Packets,, Lost Ratio [%],, PHY Tx Packets,, Useful Traffic Ratio [%],,E2E Delay Min [ms],, E2E Delay Max [ms],, E2E Delay Average [ms],, E2E Delay Median Estimate [ms],, E2E Delay Jitter [ms],, Sim. Duration
10,10,3765.89,37623.5,488,4880,458.5,4585,29.5,295,6.04508,6.04508,,48970,,17.4915,2.41743,0.859375,297.122,1235.38,4.26904,4.2372,2.62,2.85,15.6115,26.1608,0.766194,0d 0h 0m 45s
11,10,3899.77,38963.8,488,4880,474.8,4748,13.2,132,2.70492,2.70492,,27988,,16.7428,2.51545,0.87089,1049.64,2264.19,7.11076,7.09269,3.13,2.85,54.8023,68.0411,0.635747,0d 0h 0m 38s
12,10,3919.49,39163.8,488,4880,477.2,4772,10.8,108,2.21311,2.21311,,10709,,21.9716,2.32193,0.868102,391.375,1284.34,3.56984,3.55456,2.41,2.85,18.1869,28.8638,0.527682,0d 0h 0m 31s
13,10,3795.45,37923.5,488,4880,462.1,4621,25.9,259,5.30738,5.30738,,56671,,14.9074,2.61262,1.83804,130.882,666.63,4.97844,4.90906,3.24,2.85,8.3156,11.9084,0.815887,0d 0h 0m 48s
14,10,4004.09,40004.4,488,4880,487.5,4875,0.5,5,0.102459,0.102459,,8864,,21.1524,2.61208,0.870792,994.406,2424.85,5.53144,5.52607,2.61,2.85,48.1271,65.9078,0.517,0d 0h 0m 31s
15,10,3843.92,38403.2,488,4880,468,4680,20,200,4.09836,4.09836,,24976,,18.9998,2.70907,0.870505,303.171,1253.85,3.9314,3.84595,2.81,2.85,14.886,22.5528,0.595611,0d 0h 0m 35s
16,10,3827.48,38240.8,488,4880,466,4660,22,220,4.5082,4.5082,,30021,,17.4125,2.99384,0.822083,484.658,1269.63,4.71962,4.76137,3.1,3.75,22.5717,33.7263,0.652084,0d 0h 0m 39s
17,10,3895.67,38925,488,4880,474.3,4743,13.7,137,2.80738,2.80738,,37871,,17.1177,2.80555,0.870347,544.981,1263.87,4.85606,4.84366,2.91,2.85,25.5205,33.1855,0.694667,0d 0h 0m 41s
18,10,3998.34,39954.7,488,4880,486.8,4868,1.2,12,0.245902,0.245902,,14801,,22.1424,2.12869,0.870505,323.99,1259.57,3.44685,3.44017,2.32,1.85,16.4244,25.6354,0.543203,0d 0h 0m 32s
19,10,3823.39,38213,488,4880,465.5,4655,22.5,225,4.61066,4.61066,,748,,24.4586,2.12867,0.870651,138.834,400.871,2.70028,2.71078,2.14,1.85,6.60552,9.50004,0.469617,0d 0h 0m 28s
20,10,3987.66,39855.9,488,4880,485.5,4855,2.5,25,0.512295,0.512295,,24884,,19.9576,2.32018,0.871177,595.406,2252.25,4.40708,4.40221,2.34,2.85,28.8328,48.5383,0.616407,0d 0h 0m 36s
21,10,3981.91,39784.8,488,4880,484.8,4848,3.2,32,0.655738,0.655738,,19746,,19.9031,2.419,0.870214,243.628,1009.27,3.59035,3.57729,2.62,2.85,11.7933,19.0607,0.578851,0d 0h 0m 34s
22,10,3911.25,39079.6,488,4880,476.2,4762,11.8,118,2.41803,2.41803,,11035,,21.9649,2.22563,0.87076,294.505,1258,3.62454,3.60212,2.5,2.85,14.063,24.2872,0.532495,0d 0h 0m 31s
23,10,3946.53,39439.1,488,4880,480.5,4805,7.5,75,1.53689,1.53689,,61444,,14.2705,3.19155,1.83806,888.051,1674.88,6.6831,6.66252,3.53,3.75,41.4903,49.9348,0.839062,0d 0h 0m 50s
24,10,3972.87,39690.2,488,4880,483.7,4837,4.3,43,0.881148,0.881148,,56360,,15.2768,2.9002,0.870812,567.329,1275.1,5.66104,5.64369,3.16,3.75,29.4911,37.947,0.81037,0d 0h 0m 48s
25,10,3915.38,39130.2,488,4880,476.7,4767,11.3,113,2.31557,2.31557,,24493,,18.3393,2.80081,0.822084,405.653,1019.83,4.68528,4.71565,2.9,3.75,21.2585,30.1089,0.587509,0d 0h 0m 35s
26,10,3985.17,39828.6,488,4880,485.2,4852,2.8,28,0.57377,0.57377,,42513,,17.073,2.61225,0.871194,866.801,2250.89,6.32428,6.31417,2.7,2.85,44.3268,60.3074,0.735271,0d 0h 0m 44s
27,10,3998.34,39948.3,488,4880,486.8,4868,1.2,12,0.245902,0.245902,,23265,,19.86,2.41905,0.870967,274.322,1006.12,3.71663,3.71693,2.43,2.85,14.6422,23.0677,0.608715,0d 0h 0m 36s
28,10,3893.2,38900.5,488,4880,474,4740,14,140,2.86885,2.86885,,42108,,16.4287,2.99933,1.83804,640.414,2007.93,5.55081,5.59166,3.01,2.85,31.6102,45.6371,0.724788,0d 0h 0m 43s
29,10,3971.23,39679.1,488,4880,483.5,4835,4.5,45,0.922131,0.922131,,29539,,18.1596,2.51056,0.870669,355.598,1291.62,4.30804,4.29901,2.82,2.85,16.9378,25.2842,0.639016,0d 0h 0m 38s
30,10,3912.9,39102.8,488,4880,476.4,4764,11.6,116,2.37705,2.37705,,49707,,15.7754,2.70583,0.839833,762.029,1979.27,6.12118,6.08677,3.175,2.85,35.3334,43.5019,0.770252,0d 0h 0m 46s
31,10,3941.66,39384.6,488,4880,479.9,4799,8.1,81,1.65984,1.65984,,34435,,17.9276,2.41884,0.870634,615.218,2253.57,5.61181,5.50953,2.74,2.85,31.2447,48.1263,0.673929,0d 0h 0m 40s
32,10,3989.29,39854.5,488,4880,485.7,4857,2.3,23,0.471311,0.471311,,46891,,15.8582,2.99324,0.871367,413.943,1013.39,4.97995,4.97392,3.11,2.85,20.5921,25.784,0.755063,0d 0h 0m 45s
33,10,3981.91,39786.1,488,4880,484.8,4848,3.2,32,0.655738,0.655738,,37950,,17.2782,2.80543,0.870243,661,1257.85,5.70833,5.70245,2.81,2.85,35.6122,44.7498,0.69985,0d 0h 0m 41s
34,10,3963,39603.3,488,4880,482.5,4825,5.5,55,1.12705,1.12705,,61661,,15.0506,2.51571,0.870998,937.461,3009.07,7.17366,7.16332,2.91,2.85,48.096,66.5497,0.830365,0d 0h 0m 49s
35,10,3988.47,39849.8,488,4880,485.6,4856,2.4,24,0.491803,0.491803,,37936,,15.4067,3.19252,1.83803,903.172,3259.14,6.43854,6.43385,3.79,3.75,41.9854,59.1757,0.691455,0d 0h 0m 41s
36,10,3973.69,39705.7,488,4880,483.8,4838,4.2,42,0.860656,0.860656,,11556,,19.7778,2.80548,1.83784,682.04,2002.26,4.72683,4.72708,2.92,2.85,31.2473,41.9303,0.514571,0d 0h 0m 30s
37,10,3993.41,39906.8,488,4880,486.2,4862,1.8,18,0.368852,0.368852,,22649,,20.9782,2.12879,0.871355,625.746,2025.15,4.19222,4.1931,2.14,1.85,29.1933,41.8647,0.601603,0d 0h 0m 36s
38,10,3916.19,39131.8,488,4880,476.8,4768,11.2,112,2.29508,2.29508,,38949,,17.1416,2.70427,0.870243,462.968,1671.42,5.02211,5.0042,2.81,2.85,24.1188,35.6844,0.692345,0d 0h 0m 41s
39,10,3905.53,39032.8,488,4880,475.5,4755,12.5,125,2.56148,2.56148,,28089,,19.4261,2.41845,0.870243,413.517,2011.53,4.67141,4.6425,2.41,1.85,23.5139,45.3695,0.63434,0d 0h 0m 38s
40,10,3970.4,39672.4,488,4880,483.4,4834,4.6,46,0.942623,0.942623,,34746,,17.9549,2.70886,0.871084,385.782,1014.76,4.36837,4.35629,2.71,2.85,18.7149,25.5403,0.660749,0d 0h 0m 39s
41,10,3992.58,39889.1,488,4880,486.1,4861,1.9,19,0.389344,0.389344,,53028,,16.3221,2.7091,0.870881,545.669,1265.93,4.95568,4.95273,2.72,2.85,25.5646,31.1539,0.79504,0d 0h 0m 47s
42,10,3947.41,39452,488,4880,480.6,4806,7.4,74,1.51639,1.51639,,39906,,18.4588,2.32208,0.870339,348.611,1009.69,3.92903,3.86692,2.42,1.85,17.1069,24.9348,0.703097,0d 0h 0m 42s
43,10,3980.26,39777.1,488,4880,484.6,4846,3.4,34,0.696721,0.696721,,6901,,18.5225,2.51572,0.870634,654.304,1250.31,5.84783,5.83292,4.09,2.85,29.9686,34.9952,0.493672,0d 0h 0m 29s
44,10,3938.34,39349.1,488,4880,479.5,4795,8.5,85,1.7418,1.7418,,43168,,14.192,3.09639,0.87133,763.276,1284.97,7.16805,7.06365,4.79,4.75,35.7959,42.19,0.741047,0d 0h 0m 44s
45,10,3854.59,38515.2,488,4880,469.3,4693,18.7,187,3.83197,3.83197,,50955,,17.753,2.3217,0.870339,404.64,1221.76,4.12328,4.11059,2.34,2.85,19.1307,28.0151,0.781729,0d 0h 0m 46s
46,10,3972.05,39688.6,488,4880,483.6,4836,4.4,44,0.901639,0.901639,,38336,,16.9143,2.80068,1.83788,702.66,2145.08,5.46736,5.46242,3.01,2.85,33.8542,46.0074,0.703056,0d 0h 0m 42s
47,10,3906.33,39030.5,488,4880,475.6,4756,12.4,124,2.54098,2.54098,,33875,,18.0207,2.61248,0.871462,939.083,2419.92,6.15586,6.23193,2.61,1.85,47.746,62.4131,0.665875,0d 0h 0m 39s
48,10,4003.26,40001.3,488,4880,487.4,4874,0.6,6,0.122951,0.122951,,14482,,20.7438,2.5157,0.871108,203.425,696.343,3.24384,3.24326,2.53,2.85,9.5546,15.1804,0.53704,0d 0h 0m 32s
49,10,3880.06,38766.4,488,4880,472.4,4724,15.6,156,3.19672,3.19672,,52333,,17.0881,2.41857,0.871011,401.447,1238.67,4.42412,4.40592,2.43,1.85,19.7494,28.3796,0.795474,0d 0h 0m 47s
50,10,3900.57,38968.2,488,4880,474.9,4749,13.1,131,2.68443,2.68443,,49157,,13.4474,3.7776,1.83894,1138.73,2896.56,8.81407,8.92828,4.98,3.75,54.8818,69.7883,0.75849,0d 0h 0m 45s
51,10,3936.71,39356.4,488,4880,479.3,4793,8.7,87,1.78279,1.78279,,53064,,15.6898,2.60474,0.836024,657.637,1678.43,5.6928,5.66198,2.81,2.85,31.4189,38.0317,0.786591,0d 0h 0m 47s
52,10,3952.32,39485.5,488,4880,481.2,4812,6.8,68,1.39344,1.39344,,63823,,14.4002,2.41879,0.870565,542.084,1653.9,6.52228,6.5178,3.9,3.75,28.0929,38.4522,0.860353,0d 0h 0m 51s
53,10,3820.92,38172.3,488,4880,465.2,4652,22.8,228,4.67213,4.67213,,30533,,18.4366,2.70781,0.859186,459.863,1811.15,4.48055,4.48107,2.7,3.75,22.3402,36.3887,0.649251,0d 0h 0m 38s
54,10,3799.57,37961.4,488,4880,462.6,4626,25.4,254,5.20492,5.20492,,24036,,19.0808,2.70902,1.83772,451.445,1258.02,4.27614,4.33833,2.72,2.85,21.1111,30.619,0.608845,0d 0h 0m 36s
55,10,3949.83,39466,488,4880,480.9,4809,7.1,71,1.45492,1.45492,,30735,,17.5524,2.90247,0.871151,543.847,1268.24,4.89876,4.91139,2.9,3.75,25.8915,35.2093,0.632423,0d 0h 0m 37s
56,10,3997.5,39937,488,4880,486.7,4867,1.3,13,0.266393,0.266393,,14063,,22.4998,2.1287,0.870269,1177.64,3256.59,5.75723,5.74418,2.13,1.85,58.2731,80.7173,0.550353,0d 0h 0m 33s
57,10,3907.98,39045.7,488,4880,475.8,4758,12.2,122,2.5,2.5,,60765,,15.4584,2.80533,0.871477,610.318,1660.39,5.40344,5.42474,2.81,2.85,29.1299,40.0584,0.844916,0d 0h 0m 50s
58,10,3888.22,38847.3,488,4880,473.4,4734,14.6,146,2.9918,2.9918,,46836,,15.2622,3.09599,1.83786,678.77,1500.31,6.30638,6.27097,3.62,3.75,35.7421,44.1406,0.75303,0d 0h 0m 45s
59,10,3903.06,38994.6,488,4880,475.2,4752,12.8,128,2.62295,2.62295,,32285,,18.4801,2.5157,0.871679,825.12,3553.12,5.62681,5.63589,2.53,2.85,41.8737,70.5245,0.660792,0d 0h 0m 39s
60,10,3886.63,38831.6,488,4880,473.2,4732,14.8,148,3.03279,3.03279,,202,,15.1549,2.80556,0.871163,472.419,1518.94,5.13636,5.14428,2.96,2.85,22.905,32.0339,0.844152,0d 0h 0m 50s
61,10,4000.8,39975.8,488,4880,487.1,4871,0.9,9,0.184426,0.184426,,4558,,20.6725,2.6126,0.871117,727.955,1260.5,4.60833,4.60232,2.91,2.85,33.1859,40.3645,0.469023,0d 0h 0m 28s
62,10,3904.7,39012.3,488,4880,475.4,4754,12.6,126,2.58197,2.58197,,23911,,19.842,2.41876,0.870666,426.567,1654.97,4.10192,4.12031,2.41,2.85,20.4944,32.8488,0.603296,0d 0h 0m 36s
63,10,3914.56,39111.2,488,4880,476.6,4766,11.4,114,2.33607,2.33607,,22908,,22.1241,1.93524,0.871042,492.846,2261.1,4.10866,4.13193,1.94,1.85,26.7656,46.6826,0.616183,0d 0h 0m 36s
64,10,3899.77,38961.4,488,4880,474.8,4748,13.2,132,2.70492,2.70492,,4049,,14.5225,2.99889,1.83771,600.888,1299,5.64355,5.63033,3.02,2.85,29.9701,39.7269,0.881223,0d 0h 0m 52s
65,10,4004.91,40009.8,488,4880,487.6,4876,0.4,4,0.0819672,0.0819672,,7019,,26.4423,1.64504,0.870709,422.648,1010.16,2.90624,2.90597,1.64,1.85,19.6325,26.9465,0.508003,0d 0h 0m 30s
66,10,3984.37,39818.9,488,4880,485.1,4851,2.9,29,0.594262,0.594262,,18165,,18.6633,2.89668,1.82478,565.902,1256.65,4.57535,4.58593,2.92,2.85,26.0498,33.4481,0.570974,0d 0h 0m 34s
67,10,3899.76,38967.3,488,4880,474.8,4748,13.2,132,2.70492,2.70492,,25200,,17.8266,2.99933,0.871162,733.631,2261.99,5.89648,5.95749,3.12,2.85,38.0064,55.7143,0.611458,0d 0h 0m 36s
68,10,3917.84,39144.2,488,4880,477,4770,11,110,2.2541,2.2541,,25614,,19.3075,2.51557,0.870814,887.359,1675.82,5.28642,5.33039,2.62,2.85,41.3753,50.1948,0.63151,0d 0h 0m 37s
69,10,3911.27,39087,488,4880,476.2,4762,11.8,118,2.41803,2.41803,,33684,,17.1487,2.32213,0.871016,287,1017.52,4.86131,4.89795,3.585,1.85,14.697,21.5001,0.677612,0d 0h 0m 40s
70,10,3969.59,39666.9,488,4880,483.3,4833,4.7,47,0.963115,0.963115,,24017,,19.5238,2.51548,0.87065,626.778,1241.83,4.47753,4.45805,2.52,2.85,29.0433,33.6568,0.6073,0d 0h 0m 36s
71,10,3944.95,39417.9,488,4880,480.3,4803,7.7,77,1.57787,1.57787,,26791,,20.2181,2.32197,0.870795,547.441,2243.99,4.39937,4.40808,2.34,2.85,27.9302,45.4238,0.619062,0d 0h 0m 37s
72,10,3792.15,37895.4,488,4880,461.7,4617,26.3,263,5.38934,5.38934,,62770,,15.2355,2.90235,0.871108,484.792,1264.09,5.30723,5.30558,2.91,2.85,24.1586,32.6442,0.854993,0d 0h 0m 51s
73,10,3912.09,39098.2,488,4880,476.3,4763,11.7,117,2.39754,2.39754,,24604,,20.8732,2.12856,0.870903,677.945,2254.25,4.72541,4.56429,2.13,1.85,34.0206,48.1094,0.60914,0d 0h 0m 36s
74,10,3917.85,39143.2,488,4880,477,4770,11,110,2.2541,2.2541,,4648,,24.6823,2.02816,0.870812,298.259,1011.74,2.91021,2.90186,2.03,1.85,13.862,21.5809,0.480469,0d 0h 0m 28s
75,10,3963.83,39600.6,488,4880,482.6,4826,5.4,54,1.10656,1.10656,,39863,,16.5126,2.80594,1.83815,542.697,1249.66,4.95593,4.96747,3.13,2.85,25.3172,33.5128,0.708667,0d 0h 0m 42s
76,10,3946.57,39438.4,488,4880,480.5,4805,7.5,75,1.53689,1.53689,,43127,,16.0367,2.99927,1.83792,502.343,1165.74,5.23498,5.19099,3.1,3.75,25.1057,31.3176,0.726119,0d 0h 0m 43s
77,10,3992.58,39890.8,488,4880,486.1,4861,1.9,19,0.389344,0.389344,,31540,,15.9723,3.28974,1.8382,357.659,1235.9,4.97175,4.96942,3.58,3.75,17.5204,26.0358,0.654474,0d 0h 0m 39s
78,10,3918.66,39157.8,488,4880,477.1,4771,10.9,109,2.23361,2.23361,,45562,,16.9403,2.70913,0.871637,776.604,1375.05,5.6167,5.66968,2.72,2.85,37.538,45.8557,0.720131,0d 0h 0m 43s
79,10,3797.93,37952.4,488,4880,462.4,4624,25.6,256,5.2459,5.2459,,33666,,18.9135,2.41344,0.818733,233.55,697.218,3.70691,3.67963,2.41,2.85,11.9965,17.9792,0.673086,0d 0h 0m 40s
80,10,3917.84,39140.5,488,4880,477,4770,11,110,2.2541,2.2541,,9174,,21.806,2.22543,0.871097,870.901,3003.28,4.84464,4.90424,2.23,1.85,41.6629,62.035,0.518923,0d 0h 0m 31s
81,10,3901.42,38979.2,488,4880,475,4750,13,130,2.66393,2.66393,,18419,,20.0394,2.61193,0.87089,258.81,812.189,3.61876,3.60813,2.61,2.85,12.3987,17.9814,0.549676,0d 0h 0m 32s
82,10,3931.8,39280.7,488,4880,478.7,4787,9.3,93,1.90574,1.90574,,3851,,14.0304,2.89961,0.871016,610.02,1022.48,6.35739,6.33684,3.06,3.75,31.5632,36.9078,0.905195,0d 0h 0m 54s
83,10,3987.65,39843.1,488,4880,485.5,4855,2.5,25,0.512295,0.512295,,24727,,18.0215,2.80474,0.870454,504.767,2267.7,4.99834,4.97463,2.91,2.85,25.2306,43.8038,0.609707,0d 0h 0m 36s
84,10,3956.44,39531,488,4880,481.7,4817,6.3,63,1.29098,1.29098,,7369,,14.6266,2.60606,0.871492,822.04,1311,6.55792,6.55442,2.82,2.85,40.1112,44.5295,0.925896,0d 0h 0m 55s
85,10,3906.33,39029.5,488,4880,475.6,4756,12.4,124,2.54098,2.54098,,37050,,17.1937,2.70902,0.871001,695.254,1680.87,5.35611,5.38857,2.84,2.85,33.535,44.7746,0.695465,0d 0h 0m 41s
86,10,3978.62,39755.9,488,4880,484.4,4844,3.6,36,0.737705,0.737705,,35436,,18.5097,2.41903,0.871687,470.718,1272.76,4.51059,4.49406,2.43,2.85,24.3089,33.0312,0.671326,0d 0h 0m 40s
87,10,3998.34,39950.2,488,4880,486.8,4868,1.2,12,0.245902,0.245902,,26461,,19.2674,2.51564,0.87133,319.74,1118.23,3.70943,3.71037,2.52,2.85,15.123,21.9893,0.633701,0d 0h 0m 38s
88,10,3991.76,39885.1,488,4880,486,4860,2,20,0.409836,0.409836,,40233,,15.7262,3.09604,0.871668,375.442,1101.45,4.87298,4.86868,3.48,3.75,17.6161,24.8282,0.708709,0d 0h 0m 42s
89,10,3875.95,38733.2,488,4880,471.9,4719,16.1,161,3.29918,3.29918,,37916,,16.3076,3.09602,1.83827,249.832,764.96,4.54888,4.54544,3.31,2.85,13.3982,19.7947,0.705057,0d 0h 0m 42s
90,10,3981.89,39793.7,488,4880,484.8,4848,3.2,32,0.655738,0.655738,,24913,,18.6406,2.70907,0.870314,997.093,3868.4,6.45876,6.46299,2.71,2.85,52.6296,89.3577,0.614785,0d 0h 0m 36s
91,10,3993.41,39895.6,488,4880,486.2,4862,1.8,18,0.368852,0.368852,,46091,,16.6037,2.70902,0.87129,682.26,1673.26,5.55905,5.55398,2.82,2.85,33.8688,46.2761,0.757964,0d 0h 0m 45s
92,10,3903.88,39000.6,488,4880,475.3,4753,12.7,127,2.60246,2.60246,,35486,,17.0117,2.9023,0.871042,592.711,1261.64,5.05987,5.07522,2.99,3.75,29.1513,37.9886,0.682331,0d 0h 0m 40s
93,10,3955.59,39532.9,488,4880,481.6,4816,6.4,64,1.31148,1.31148,,57816,,14.1661,3.28767,0.85624,1234.98,2272.68,8.38205,8.3481,3.6,3.75,62.2322,75.3337,0.80318,0d 0h 0m 48s
94,10,3886.62,38828.7,488,4880,473.2,4732,14.8,148,3.03279,3.03279,,31539,,16.6322,3.09598,1.83786,563.901,1264.47,5.44123,5.46028,3.29,3.75,28.3368,34.81,0.652375,0d 0h 0m 39s
95,10,3977.8,39746.8,488,4880,484.3,4843,3.7,37,0.758197,0.758197,,4857,,22.7359,2.3222,0.871255,386.777,2260.45,3.45377,3.42999,2.43,1.85,18.0661,34.6666,0.483771,0d 0h 0m 29s
96,10,3907.99,39046.4,488,4880,475.8,4758,12.2,122,2.5,2.5,,31623,,17.7019,2.61221,0.870861,689.489,1612.55,5.4329,5.42028,2.81,2.85,34.2155,44.1924,0.668701,0d 0h 0m 40s
97,10,3838.99,38355.7,488,4880,467.4,4674,20.6,206,4.22131,4.22131,,12131,,19.0348,2.99942,0.871608,592.01,1666.1,4.98831,4.91389,3.1,2.85,29.0652,38.5099,0.523523,0d 0h 0m 31s
98,10,3769.99,37671.4,488,4880,459,4590,29,290,5.94262,5.94262,,10173,,12.8192,3.18784,1.83824,548.466,1018.42,6.73511,6.84775,3.62,3.75,26.9433,33.3679,0.938664,0d 0h 0m 56s
99,10,3945.77,39426.8,488,4880,480.4,4804,7.6,76,1.55738,1.55738,,13848,,22.3814,2.22194,0.870897,666.967,1491.07,4.13849,4.09752,2.23,1.85,31.2747,37.8095,0.528541,0d 0h 0m 31s
100,10,3918.66,39156.9,488,4880,477.1,4771,10.9,109,2.23361,2.23361,,13162,,19.7279,2.70908,0.871009,435.376,1296.66,4.34893,4.33985,2.8,2.85,21.7265,30.7487,0.539505,0d 0h 0m 32s
101,10,3975.33,39731.2,488,4880,484,4840,4,40,0.819672,0.819672,,52548,,14.5418,2.80605,0.871396,936.746,2658.53,7.50892,7.50925,3.67,3.75,48.9386,63.634,0.770742,0d 0h 0m 46s
102,10,3921.93,39182.1,488,4880,477.5,4775,10.5,105,2.15164,2.15164,,13435,,17.0668,2.9992,0.871569,430.596,1279.41,5.50867,5.36217,4.21,2.85,20.3475,28.5964,0.53258,0d 0h 0m 31s
103,10,3900.59,38984.7,488,4880,474.9,4749,13.1,131,2.68443,2.68443,,42456,,15.6103,3.19273,0.871034,773.723,1311.51,6.05831,5.96623,3.39,3.75,36.6093,42.3657,0.727782,0d 0h 0m 43s
104,10,3961.37,39579.2,488,4880,482.3,4823,5.7,57,1.16803,1.16803,,7541,,23.8702,2.0318,0.870694,209.246,922.295,2.81521,2.81796,2.13,1.85,9.89415,17.5246,0.498111,0d 0h 0m 29s
105,10,3941.66,39392,488,4880,479.9,4799,8.1,81,1.65984,1.65984,,1243,,14.9299,2.51554,0.870671,614.697,1252.93,5.56263,5.55741,2.91,2.85,29.4345,33.701,0.871461,0d 0h 0m 52s
106,10,3905.52,39020.2,488,4880,475.5,4755,12.5,125,2.56148,2.56148,,27142,,20.2469,2.2254,0.87097,685.553,1664.55,4.71313,4.69455,2.23,1.85,33.721,40.0186,0.606547,0d 0h 0m 36s
107,10,3881.7,38778.8,488,4880,472.6,4726,15.4,154,3.15574,3.15574,,42626,,17.6008,2.61218,0.87075,581.491,2248.32,4.83465,4.77319,2.61,2.85,28.6896,50.7209,0.723924,0d 0h 0m 43s
108,10,3974.51,39713,488,4880,483.9,4839,4.1,41,0.840164,0.840164,,29923,,16.7601,3.19266,1.83883,505.923,1246.11,4.96718,4.97438,3.3,2.95,23.7226,29.5708,0.650826,0d 0h 0m 39s
109,10,3959.72,39565.1,488,4880,482.1,4821,5.9,59,1.20902,1.20902,,4194,,14.6325,2.60869,0.870795,701.757,1601.55,6.29383,6.25953,3.25,2.85,34.9683,44.6203,0.863234,0d 0h 0m 51s
110,10,3919.48,39161.8,488,4880,477.2,4772,10.8,108,2.21311,2.21311,,37797,,17.3687,2.51562,1.8382,415.359,1181.35,4.99326,4.98844,3.08,2.85,20.5262,26.9371,0.699687,0d 0h 0m 41s
111,10,3988.48,39849.5,488,4880,485.6,4856,2.4,24,0.491803,0.491803,,36516,,16.3191,3.0906,0.838765,924.742,3004.08,5.83726,5.84215,3.21,2.85,42.3199,56.4294,0.707743,0d 0h 0m 42s
112,10,3938.38,39358.6,488,4880,479.5,4795,8.5,85,1.7418,1.7418,,24045,,19.222,2.51549,0.87075,225.601,695.602,3.67749,3.69851,2.62,2.85,11.0983,15.47,0.610234,0d 0h 0m 36s
113,10,3840.63,38372.1,488,4880,467.6,4676,20.4,204,4.18033,4.18033,,27167,,17.625,2.89492,0.870652,499.87,1660.28,5.01896,4.95384,3.02,2.85,25.7683,36.4585,0.624736,0d 0h 0m 37s
114,10,3982.71,39793.6,488,4880,484.9,4849,3.1,31,0.635246,0.635246,,34194,,14.8574,3.57958,1.83867,918.131,2918.57,7.08164,7.07813,4.13,3.75,45.0344,59.0432,0.672444,0d 0h 0m 40s
115,10,3876.76,38737,488,4880,472,4720,16,160,3.27869,3.27869,,45833,,15.842,3.09592,0.871235,507.937,1364.63,4.98032,4.97413,3.11,3.75,24.0108,32.4051,0.721516,0d 0h 0m 43s
116,10,3926.06,39225.2,488,4880,478,4780,10,100,2.04918,2.04918,,40813,,17.6096,2.419,0.871578,587.382,3702.47,5.51983,5.53937,2.62,1.85,32.9844,72.8154,0.715897,0d 0h 0m 42s
117,10,3990.94,39875.5,488,4880,485.9,4859,2.1,21,0.430328,0.430328,,27534,,17.3867,2.99823,0.870454,365.084,1249.18,4.36031,4.35431,3.2,3.75,16.9059,24.2184,0.627753,0d 0h 0m 37s
