Rng Run, Number of Flows, Throughput [bps],, Tx Packets,, Rx Packets,, Lost Packets,, Lost Ratio [%],, PHY Tx Packets,, Useful Traffic Ratio [%],,E2E Delay Min [ms],, E2E Delay Max [ms],, E2E Delay Average [ms],, E2E Delay Median Estimate [ms],, E2E Delay Jitter [ms],, Sim. Duration
10,10,3924.41,39210.5,488,4880,477.8,4778,10.2,102,2.09016,2.09016,,8033,,19.6501,2.80601,0.871176,427.173,1149.94,4.26242,4.25694,3.11,2.85,19.994,25.9988,0.427352,0d 0h 0m 25s
11,10,3834.06,38314,488,4880,466.8,4668,21.2,212,4.34426,4.34426,,44994,,15.2888,2.90257,0.870998,384.885,1248.25,5.99507,5.94925,4.19,2.85,20.095,29.0717,0.621564,0d 0h 0m 37s
12,10,3903.86,39015.4,488,4880,475.3,4753,12.7,127,2.60246,2.60246,,42810,,16.0259,3.01953,1.83916,539.031,1289.7,5.37364,5.34392,3.47,3.75,25.2784,34.5875,0.623396,0d 0h 0m 37s
13,10,4000.8,39976.9,488,4880,487.1,4871,0.9,9,0.184426,0.184426,,10748,,21.5352,2.51542,0.870861,938.49,2254.33,5.34851,5.34683,2.6,2.85,45.9944,56.505,0.45068,0d 0h 0m 27s
14,10,4006.55,40039.4,488,4880,487.8,4878,0.2,2,0.0409836,0.0409836,,27778,,18.726,2.70517,0.87051,255.727,711.76,3.74752,3.74738,2.71,2.85,11.9875,16.289,0.542156,0d 0h 0m 32s
15,10,3970.4,39668.1,488,4880,483.4,4834,4.6,46,0.942623,0.942623,,27066,,19.8352,2.32214,0.870705,315.011,1252.91,3.91209,3.90605,2.45,2.85,15.7685,24.6443,0.518158,0d 0h 0m 31s
16,10,3917.02,39139.2,488,4880,476.9,4769,11.1,111,2.27459,2.27459,,55506,,16.4868,2.80132,0.847947,533.983,2003.11,4.72588,4.74413,2.82,2.85,24.7999,36.4568,0.671565,0d 0h 0m 40s
17,10,3972.05,39687.8,488,4880,483.6,4836,4.4,44,0.901639,0.901639,,25008,,19.8675,2.41899,0.871543,223.146,1251.31,3.4806,3.47955,2.43,2.85,10.8867,19.6227,0.525758,0d 0h 0m 31s
18,10,3920.31,39171.4,488,4880,477.3,4773,10.7,107,2.19262,2.19262,,13608,,21.812,2.31716,0.870269,267.376,1248.75,3.29395,3.27478,2.43,2.85,12.5314,20.9958,0.456536,0d 0h 0m 27s
19,10,4002.44,39994.6,488,4880,487.3,4873,0.7,7,0.143443,0.143443,,19738,,20.414,2.51536,0.86968,413.574,1686.93,3.88425,3.88152,2.52,2.85,19.6586,32.8448,0.492845,0d 0h 0m 29s
20,10,3967.12,39656.2,488,4880,483,4830,5,50,1.02459,1.02459,,39864,,16.074,2.79616,0.842296,647.97,1261.54,6.01688,6.00293,3.46,2.85,30.1115,36.8192,0.593861,0d 0h 0m 35s
21,10,3998.32,39951.1,488,4880,486.8,4868,1.2,12,0.245902,0.245902,,34473,,17.8624,2.8004,0.871386,413.131,1256.7,4.32269,4.32076,2.92,2.85,19.452,28.4776,0.655236,0d 0h 0m 39s
22,10,3911.26,39077.6,488,4880,476.2,4762,11.8,118,2.41803,2.41803,,50661,,16.9865,2.51537,0.870274,334.255,1495.69,4.25671,4.18371,2.875,2.85,15.8155,25.8259,0.718235,0d 0h 0m 43s
23,10,4008.19,40044.7,488,4880,488,4880,0,0,0,0,,15779,,20.0733,2.70922,0.871689,376.222,1249.46,3.86657,3.86657,2.72,2.85,17.2494,23.8319,0.599356,0d 0h 0m 35s
24,10,3998.33,39951.8,488,4880,486.8,4868,1.2,12,0.245902,0.245902,,30520,,18.005,2.89817,0.871027,600.492,1661.53,4.75074,4.75002,2.91,2.85,27.8888,38.9186,0.695787,0d 0h 0m 41s
25,10,4004.89,40018.1,488,4880,487.6,4876,0.4,4,0.0819672,0.0819672,,10432,,21.3058,2.51551,0.87123,464.466,1009.55,3.79583,3.79545,2.53,2.85,21.0585,25.9951,0.546933,0d 0h 0m 32s
26,10,3919.49,39159.3,488,4880,477.2,4772,10.8,108,2.21311,2.21311,,15303,,20.9205,2.51548,0.870832,533.019,1703.4,4.33348,4.33488,2.53,2.85,26.9877,38.709,0.553777,0d 0h 0m 33s
27,10,3908.81,39052.3,488,4880,475.9,4759,12.1,121,2.47951,2.47951,,20343,,20.4532,2.51563,0.871001,366.477,1254.04,3.85135,3.88234,2.52,2.85,18.2981,30.4752,0.582161,0d 0h 0m 34s
28,10,3996.69,39931.7,488,4880,486.6,4866,1.4,14,0.286885,0.286885,,38096,,17.5188,2.80588,0.87117,436.694,1272.71,4.49495,4.49528,2.91,2.85,20.3104,28.29,0.667857,0d 0h 0m 40s
29,10,3937.55,39350.4,488,4880,479.4,4794,8.6,86,1.7623,1.7623,,36780,,17.7156,2.70927,0.871162,706.792,2054.73,5.41589,5.38108,2.72,2.85,34.7352,44.5056,0.658375,0d 0h 0m 39s
30,10,4003.27,39996.6,488,4880,487.4,4874,0.6,6,0.122951,0.122951,,19401,,20.114,2.51562,0.871042,623.522,1653.6,4.65116,4.65195,2.52,2.85,30.9775,41.7444,0.526643,0d 0h 0m 31s
31,10,3995.85,39923,488,4880,486.5,4865,1.5,15,0.307377,0.307377,,28470,,18.0993,2.80582,0.870651,531.817,1662.83,4.4802,4.47563,2.9,3.75,24.4235,33.9212,0.58995,0d 0h 0m 35s
32,10,3999.16,39962.2,488,4880,486.9,4869,1.1,11,0.22541,0.22541,,24784,,18.9375,2.70898,0.87051,547.449,1905.7,4.55496,4.55465,2.81,2.85,26.0942,38.2701,0.559877,0d 0h 0m 33s
33,10,3922.76,39193.6,488,4880,477.6,4776,10.4,104,2.13115,2.13115,,8096,,21.8212,2.51018,0.870832,284.773,1024.72,3.64101,3.6753,2.66,2.85,14.0405,22.2106,0.671496,0d 0h 0m 40s
34,10,4005.73,40019.9,488,4880,487.7,4877,0.3,3,0.0614754,0.0614754,,10097,,21.912,2.32226,0.870454,422.922,1023.43,3.6241,3.62367,2.6,2.85,19.2576,26.371,0.615873,0d 0h 0m 36s
35,10,3884.99,38812.7,488,4880,473,4730,15,150,3.07377,3.07377,,5065,,22.8562,2.41876,0.871062,300.31,702.538,3.30947,3.2858,2.41,2.85,14.0391,18.9691,0.449004,0d 0h 0m 26s
36,10,3983.54,39799.1,488,4880,485,4850,3,30,0.614754,0.614754,,29775,,18.4559,2.70889,0.871235,629.657,1252.5,5.12012,5.10492,2.78,2.85,31.7351,40.8626,0.613119,0d 0h 0m 36s
37,10,4000.8,39980.5,488,4880,487.1,4871,0.9,9,0.184426,0.184426,,13178,,21.8349,2.32226,0.871196,264.693,1012.73,3.35184,3.34859,2.32,2.85,13.3131,21.5129,0.488567,0d 0h 0m 29s
38,10,4005.73,40027.6,488,4880,487.7,4877,0.3,3,0.0614754,0.0614754,,12869,,20.0049,2.80585,0.870651,396.809,1662.47,4.05813,4.05794,2.81,2.85,18.7186,31.2179,0.503468,0d 0h 0m 30s
39,10,4004.91,40012.8,488,4880,487.6,4876,0.4,4,0.0819672,0.0819672,,16057,,20.6332,2.51556,0.870347,402.73,1279.06,3.85074,3.85045,2.62,2.85,18.8165,25.8417,0.524057,0d 0h 0m 31s
40,10,3906.34,39033.8,488,4880,475.6,4756,12.4,124,2.54098,2.54098,,27266,,18.5568,2.70898,0.870289,401.979,1259.9,4.49516,4.48323,2.71,2.85,20.8505,30.9231,0.605206,0d 0h 0m 36s
41,10,3958.91,39559.4,488,4880,482,4820,6,60,1.22951,1.22951,,13825,,19.6934,2.70749,0.871269,488.533,1674.94,4.17351,4.18514,2.92,2.85,22.3764,33.1475,0.535812,0d 0h 0m 32s
42,10,3837.34,38336,488,4880,467.2,4672,20.8,208,4.2623,4.2623,,33233,,17.6497,2.99904,0.871452,571.6,1256.12,5.32977,5.25697,3.01,2.85,30.6151,40.4134,0.6138,0d 0h 0m 36s
43,10,4004.09,40004.7,488,4880,487.5,4875,0.5,5,0.102459,0.102459,,34214,,19.702,2.31966,0.87102,235.608,1014.43,3.34724,3.34663,2.32,1.85,11.4257,17.6024,0.642835,0d 0h 0m 38s
44,10,3947.41,39439.6,488,4880,480.6,4806,7.4,74,1.51639,1.51639,,23859,,18.8525,2.90243,0.870339,620.251,1608.11,4.60952,4.55943,2.91,2.85,28.7328,34.9349,0.555131,0d 0h 0m 33s
45,10,3834.07,38305.7,488,4880,466.8,4668,21.2,212,4.34426,4.34426,,26242,,19.7334,2.51571,0.87076,221.468,1457.4,3.71583,3.71917,2.53,2.85,11.7765,25.1035,0.580876,0d 0h 0m 34s
46,10,3919.49,39168.3,488,4880,477.2,4772,10.8,108,2.21311,2.21311,,2830,,22.8212,2.41335,0.870659,257.266,960.871,3.1639,3.15082,2.52,2.85,11.925,18.5261,0.454834,0d 0h 0m 27s
47,10,3841.46,38382.4,488,4880,467.7,4677,20.3,203,4.15984,4.15984,,20561,,19.1863,2.90239,1.83771,714.108,3010.4,4.70568,4.74025,2.92,2.85,32.7446,60.7407,0.548012,0d 0h 0m 32s
48,10,3926.06,39230.1,488,4880,478,4780,10,100,2.04918,2.04918,,15533,,20.0769,2.61217,1.8378,332.495,1253.63,3.81922,3.81705,2.76,2.85,15.5382,23.5629,0.547331,0d 0h 0m 32s
49,10,3998.3,39945.1,488,4880,486.8,4868,1.2,12,0.245902,0.245902,,33996,,17.6873,2.90258,1.83832,614.989,1393.76,4.8982,4.89364,2.92,2.85,28.5842,36.306,0.703036,0d 0h 0m 42s
50,10,4004.91,40017.8,488,4880,487.6,4876,0.4,4,0.0819672,0.0819672,,20850,,21.8089,2.12865,0.870684,325.518,1021.3,3.2779,3.27777,2.13,1.85,15.1859,22.2071,0.609697,0d 0h 0m 36s
51,10,3999.15,39953,488,4880,486.9,4869,1.1,11,0.22541,0.22541,,32922,,18.7148,2.60742,1.78949,219.206,694.845,3.57127,3.57272,2.64,2.85,10.4009,13.5661,0.6775,0d 0h 0m 40s
52,10,3897.31,38942,488,4880,474.5,4745,13.5,135,2.76639,2.76639,,38877,,16.13,2.22524,0.870749,389.87,1247.86,4.23033,4.15772,2.22,1.85,21.4071,33.9132,0.753426,0d 0h 0m 45s
53,10,4005.73,40019.8,488,4880,487.7,4877,0.3,3,0.0614754,0.0614754,,8545,,23.0407,2.2254,0.870982,420.503,1252.36,3.4238,3.42138,2.22,1.85,19.4379,28.0644,0.526879,0d 0h 0m 31s
54,10,3881.7,38784.7,488,4880,472.6,4726,15.4,154,3.15574,3.15574,,39111,,16.2596,3.09615,0.871293,674.354,1258.41,5.54106,5.57037,3.33,2.85,31.3185,38.8322,0.766209,0d 0h 0m 45s
55,10,4001.62,39986.1,488,4880,487.2,4872,0.8,8,0.163934,0.163934,,8049,,20.8486,2.70527,0.870322,485.571,1697.1,4.11484,4.11483,2.72,2.85,22.6852,34.6506,0.606189,0d 0h 0m 36s
56,10,3846.39,38432.1,488,4880,468.3,4683,19.7,197,4.03689,4.03689,,12852,,24.4299,1.93512,0.870996,97.2558,265.567,2.52931,2.50259,1.95,1.85,5.27389,7.05018,0.514517,0d 0h 0m 30s
57,10,4005.72,40024,488,4880,487.7,4877,0.3,3,0.0614754,0.0614754,,15904,,18.329,3.19273,0.870855,704.588,1268.58,5.00684,5.00622,3.21,2.85,32.1299,38.1099,0.567163,0d 0h 0m 34s
58,10,3832.41,38295.5,488,4880,466.6,4666,21.4,214,4.38525,4.38525,,18827,,19.1556,2.90027,1.81782,735.883,2010.02,5.11588,5.20127,2.93,2.85,34.7046,47.1773,0.546289,0d 0h 0m 32s
59,10,3917.02,39139,488,4880,476.9,4769,11.1,111,2.27459,2.27459,,15431,,20.4128,2.6124,0.871614,594.036,2037.44,4.81225,4.81865,2.63,2.85,30.2625,46.1928,0.701479,0d 0h 0m 42s
60,10,3969.58,39661.2,488,4880,483.3,4833,4.7,47,0.963115,0.963115,,33266,,20.4917,2.12875,0.871386,289.957,1011.08,3.28905,3.29169,2.14,1.85,13.8542,19.8221,0.676253,0d 0h 0m 40s
61,10,3996.7,39934.9,488,4880,486.6,4866,1.4,14,0.286885,0.286885,,4732,,25.0538,1.93504,0.871011,560.571,2248.91,3.71709,3.71161,1.95,1.85,27.2741,45.9118,0.482757,0d 0h 0m 28s
62,10,3811.89,38090.3,488,4880,464.1,4641,23.9,239,4.89754,4.89754,,30622,,19.3166,2.41707,0.870651,531.505,1259.86,4.41419,4.45925,2.62,2.85,25.0143,35.8021,0.617805,0d 0h 0m 37s
63,10,4002.44,39992.1,488,4880,487.3,4873,0.7,7,0.143443,0.143443,,17341,,18.368,3.09622,1.83857,581.745,1275.82,4.72467,4.72365,3.2,3.75,26.7702,35.1287,0.511193,0d 0h 0m 30s
64,10,3999.16,39968.3,488,4880,486.9,4869,1.1,11,0.22541,0.22541,,18317,,19.2557,2.80275,0.871454,522.875,1243.3,4.61666,4.61358,2.88,2.85,24.1296,31.1576,0.517264,0d 0h 0m 31s
65,10,3993.41,39909.6,488,4880,486.2,4862,1.8,18,0.368852,0.368852,,25525,,18.6788,2.80557,0.871075,742.743,3248.37,4.80024,4.79993,2.82,2.85,33.801,54.1596,0.594638,0d 0h 0m 35s
66,10,3935.09,39315,488,4880,479.1,4791,8.9,89,1.82377,1.82377,,25443,,20.1382,2.4188,0.871355,469.725,1263.2,4.0384,4.06375,2.44,2.85,21.9272,31.8678,0.636197,0d 0h 0m 38s
67,10,3931.8,39291.9,488,4880,478.7,4787,9.3,93,1.90574,1.90574,,30958,,17.559,2.99957,0.871108,420.191,1277.52,4.55304,4.48002,3.1,3.75,19.8887,29.135,0.606439,0d 0h 0m 36s
68,10,4002.42,39993.8,488,4880,487.3,4873,0.7,7,0.143443,0.143443,,11850,,16.6644,3.12997,0.870931,346.431,1266.37,5.39282,5.38486,4.45,3.75,15.735,21.48,0.454205,0d 0h 0m 27s
69,10,3982.72,39797.9,488,4880,484.9,4849,3.1,31,0.635246,0.635246,,29291,,17.6963,2.80579,0.869307,656.721,1654.7,5.20059,5.17622,3.03,2.85,31.5891,42.1934,0.59468,0d 0h 0m 35s
70,10,4005.73,40032.5,488,4880,487.7,4877,0.3,3,0.0614754,0.0614754,,1186,,23.2011,2.32232,0.871016,294.696,1008.98,3.17045,3.17097,2.53,2.85,13.4439,19.3648,0.403734,0d 0h 0m 24s
71,10,3982.73,39807.6,488,4880,484.9,4849,3.1,31,0.635246,0.635246,,16196,,20.3137,2.60986,0.87097,545.55,1253.9,4.26143,4.2708,2.62,2.85,25.0413,32.4837,0.503752,0d 0h 0m 30s
72,10,4008.19,40047.6,488,4880,488,4880,0,0,0,0,,63546,,24.1847,2.32223,0.870684,235.894,960.871,2.96174,2.96174,2.33,2.85,10.7363,16.2429,0.395113,0d 0h 0m 23s
73,10,4004.03,40013.2,488,4880,487.5,4875,0.5,5,0.102459,0.102459,,10223,,22.5447,2.32191,0.870652,423.673,1662.76,3.59839,3.59693,2.34,2.85,19.9891,33.1862,0.464014,0d 0h 0m 27s
74,10,3958.91,39553.1,488,4880,482,4820,6,60,1.22951,1.22951,,30226,,17.1697,3.18879,0.870734,582.456,1951.12,5.51023,5.51177,3.29,3.75,29.6,45.177,0.581995,0d 0h 0m 34s
75,10,3836.53,38327.3,488,4880,467.1,4671,20.9,209,4.28279,4.28279,,31749,,19.0992,2.51187,0.834518,437.52,1253.3,4.0935,4.1234,2.52,2.85,20.7053,30.0504,0.587017,0d 0h 0m 35s
76,10,3917.02,39135.7,488,4880,476.9,4769,11.1,111,2.27459,2.27459,,23099,,19.0243,2.80586,0.870982,672.739,1503.8,4.9044,4.86484,2.91,2.85,31.7634,40.0285,0.531321,0d 0h 0m 31s
77,10,3892.38,38892.4,488,4880,473.9,4739,14.1,141,2.88934,2.88934,,36000,,18.7379,2.32209,0.870705,351.653,1244.19,4.0798,4.06786,2.44,2.85,16.984,26.7409,0.625019,0d 0h 0m 37s
78,10,3985.2,39821.7,488,4880,485.2,4852,2.8,28,0.57377,0.57377,,22353,,20.5022,2.41663,1.8378,324.993,1255.57,3.55447,3.55525,2.44,2.85,15.3425,23.7939,0.528499,0d 0h 0m 31s
79,10,3947.41,39441.1,488,4880,480.6,4806,7.4,74,1.51639,1.51639,,36065,,17.4526,2.90232,0.871075,470.835,1360.88,4.87667,4.81748,3.01,2.85,24.0871,35.4784,0.617263,0d 0h 0m 37s
80,10,3831.61,38279.6,488,4880,466.5,4665,21.5,215,4.40574,4.40574,,25674,,21.5684,2.12874,0.871062,254.123,1232.64,3.21989,3.17806,2.14,2.85,12.3965,20.5739,0.564328,0d 0h 0m 33s
81,10,3987.66,39837.8,488,4880,485.5,4855,2.5,25,0.512295,0.512295,,59801,,15.6767,2.80382,0.871569,364.643,1260.74,5.00125,5.00243,2.82,2.85,18.3209,24.8878,0.754509,0d 0h 0m 45s
82,10,3989.3,39854.6,488,4880,485.7,4857,2.3,23,0.471311,0.471311,,26622,,20.966,2.22517,0.870814,677.494,2225.22,4.17837,4.17354,2.22,1.85,31.5749,46.1947,0.568212,0d 0h 0m 34s
83,10,3859.53,38558.6,488,4880,469.9,4699,18.1,181,3.70902,3.70902,,33757,,19.3991,2.41862,1.83771,363.269,1227.18,3.87263,3.91927,2.43,1.85,17.5436,26.5337,0.693238,0d 0h 0m 41s
84,10,4004.91,40014.8,488,4880,487.6,4876,0.4,4,0.0819672,0.0819672,,299,,25.9517,1.92971,0.870577,244.623,1011.07,2.69313,2.69197,1.93,1.85,11.3871,18.6184,0.456816,0d 0h 0m 27s
85,10,4005.72,40033.8,488,4880,487.7,4877,0.3,3,0.0614754,0.0614754,,14818,,20.8222,2.51563,0.871027,621.372,1328.08,4.30979,4.30857,2.61,2.85,28.5523,38.5215,0.535699,0d 0h 0m 32s
86,10,3954.81,39517.3,488,4880,481.5,4815,6.5,65,1.33197,1.33197,,8307,,23.2053,2.22554,0.870888,222.593,1322.3,2.96365,2.96192,2.24,2.85,10.532,20.2056,0.582563,0d 0h 0m 34s
87,10,3901.42,38990.5,488,4880,475,4750,13,130,2.66393,2.66393,,9530,,25.7906,1.73835,0.836534,344.373,1009.86,2.74221,2.7405,1.74,1.85,16.1016,23.6803,0.491519,0d 0h 0m 29s
88,10,4004.09,40006.5,488,4880,487.5,4875,0.5,5,0.102459,0.102459,,18212,,19.8221,2.70838,0.871011,640.958,1278.58,4.67646,4.676,2.71,2.85,30.1878,39.2676,0.52627,0d 0h 0m 31s
89,10,3742.07,37390.6,488,4880,455.6,4556,32.4,324,6.63934,6.63934,,58883,,16.0389,2.90238,1.83803,599.605,1247.4,5.23665,5.23036,2.92,2.85,29.1055,35.1051,0.757248,0d 0h 0m 45s
90,10,3999.15,39960.4,488,4880,486.9,4869,1.1,11,0.22541,0.22541,,55400,,16.1288,2.89696,0.87129,603.914,1682.85,5.05875,5.05569,2.91,2.85,28.1909,40.4252,0.711708,0d 0h 0m 42s
91,10,4003.27,39995.6,488,4880,487.4,4874,0.6,6,0.122951,0.122951,,10019,,21.5614,2.51559,0.871416,434.811,1282.6,3.65854,3.6587,2.52,2.85,19.9091,28.1206,0.469699,0d 0h 0m 28s
92,10,3907.99,39045.8,488,4880,475.8,4758,12.2,122,2.5,2.5,,32821,,18.8536,2.61225,0.870931,342.062,908.687,3.86238,3.90054,2.61,2.85,15.8228,22.4237,0.593719,0d 0h 0m 35s
93,10,3999.16,39961.4,488,4880,486.9,4869,1.1,11,0.22541,0.22541,,22903,,19.5529,2.51272,0.842687,681.202,3253.45,5.15512,5.14981,2.81,2.85,35.3495,65.6884,0.531233,0d 0h 0m 31s
94,10,3916.19,39128.2,488,4880,476.8,4768,11.2,112,2.29508,2.29508,,36944,,16.2027,2.70823,1.83854,349.238,1278.29,5.33569,5.21067,3.93,2.85,16.8352,27.4651,0.623619,0d 0h 0m 37s
95,10,3986.01,39826.6,488,4880,485.3,4853,2.7,27,0.553279,0.553279,,11301,,19.811,3.08205,0.871177,670.858,2685.83,5.37626,5.38895,3.38,3.75,32.6836,52.9067,0.473346,0d 0h 0m 28s
96,10,3811.06,38080.6,488,4880,464,4640,24,240,4.91803,4.91803,,35513,,17.3304,2.6125,0.870659,491.587,1565.13,5.04664,5.10313,3.08,2.85,23.8749,34.7182,0.65321,0d 0h 0m 39s
97,10,4004.09,40007.9,488,4880,487.5,4875,0.5,5,0.102459,0.102459,,26547,,20.1611,2.41861,0.870347,276.65,694.334,3.49748,3.4965,2.46,2.85,12.9165,17.0661,0.644069,0d 0h 0m 38s
98,10,3952.34,39489.9,488,4880,481.2,4812,6.8,68,1.39344,1.39344,,11015,,22.5313,2.12874,0.870451,417.735,1271.85,3.61448,3.58916,2.24,1.85,19.9161,29.9561,0.585051,0d 0h 0m 35s
99,10,3996.68,39932.6,488,4880,486.6,4866,1.4,14,0.286885,0.286885,,36804,,17.7029,2.79841,0.871379,546.802,2221.64,5.01859,5.01985,2.81,2.85,28.3298,45.0185,0.74501,0d 0h 0m 44s
100,10,3960.56,39575.7,488,4880,482.2,4822,5.8,58,1.18852,1.18852,,1032,,26.7719,1.83829,0.870684,241.842,1258.03,2.66833,2.65528,1.94,1.85,11.3943,20.0241,0.523277,0d 0h 0m 31s
101,10,4005.73,40023.3,488,4880,487.7,4877,0.3,3,0.0614754,0.0614754,,9745,,20.938,2.70897,0.870634,336.734,1249.93,3.63537,3.63463,2.71,2.85,15.4921,23.9523,0.559021,0d 0h 0m 33s
102,10,3895.66,38919.7,488,4880,474.3,4743,13.7,137,2.80738,2.80738,,35497,,16.9468,3.19268,1.83809,589.923,2221.76,5.41477,5.47965,3.21,2.85,29.8485,47.0527,0.775184,0d 0h 0m 46s
103,10,3942.49,39391.5,488,4880,480,4800,8,80,1.63934,1.63934,,11467,,23.5764,2.03186,0.870451,209.238,902.751,2.8737,2.84441,2.03,1.85,10.1471,15.3973,0.586208,0d 0h 0m 35s
104,10,3927.68,39245.6,488,4880,478.2,4782,9.8,98,2.0082,2.0082,,42650,,15.726,2.9992,0.870022,626.571,1673.8,5.86809,5.86542,3.6,3.75,29.4017,38.823,0.762569,0d 0h 0m 45s
105,10,4004.91,40013.7,488,4880,487.6,4876,0.4,4,0.0819672,0.0819672,,63948,,24.633,2.22747,0.871162,464.599,1534.33,3.30348,3.30133,2.24,1.85,21.0546,31.7391,0.425855,0d 0h 0m 25s
106,10,4005.73,40022.6,488,4880,487.7,4877,0.3,3,0.0614754,0.0614754,,6964,,22.4138,2.31931,0.843188,753.224,1544.77,4.15252,4.15226,2.42,2.85,34.2108,41.4928,0.460279,0d 0h 0m 27s
107,10,3999.15,39953.6,488,4880,486.9,4869,1.1,11,0.22541,0.22541,,29877,,16.8811,3.09621,0.87097,933.926,3553.77,6.89013,6.87907,3.39,3.75,49.1146,79.9557,0.632233,0d 0h 0m 37s
108,10,3816,38129.5,488,4880,464.6,4646,23.4,234,4.79508,4.79508,,27154,,19.4714,2.51572,0.871537,425.45,1035.57,4.46356,4.53672,2.68,2.85,22.0128,31.1611,0.568674,0d 0h 0m 34s
109,10,3968.77,39656.2,488,4880,483.2,4832,4.8,48,0.983607,0.983607,,14850,,21.2796,2.41897,0.871561,318.907,1258.97,3.52652,3.53933,2.43,2.85,14.8603,21.6654,0.512293,0d 0h 0m 30s
110,10,3929.34,39259.6,488,4880,478.4,4784,9.6,96,1.96721,1.96721,,18015,,20.4292,2.5146,1.82876,304.662,1010.53,3.74814,3.7701,2.65,2.85,15.1823,22.6832,0.520973,0d 0h 0m 31s
111,10,4004.08,40006.9,488,4880,487.5,4875,0.5,5,0.102459,0.102459,,24436,,15.8032,3.19247,0.870101,497.994,1260.95,5.93544,5.93374,4.52,4.35,22.7473,29.5255,0.552941,0d 0h 0m 33s
112,10,3990.12,39867.3,488,4880,485.8,4858,2.2,22,0.45082,0.45082,,15690,,19.6135,2.80565,0.870022,782.511,1685.49,4.8541,4.85225,2.9,2.85,36.0099,44.4845,0.503873,0d 0h 0m 30s
113,10,3992.56,39895.2,488,4880,486.1,4861,1.9,19,0.389344,0.389344,,49762,,14.6721,2.99924,0.870659,399.631,1654.83,6.01296,5.99563,4.26,3.75,19.328,30.2047,0.683488,0d 0h 0m 41s
114,10,4000.81,39980.6,488,4880,487.1,4871,0.9,9,0.184426,0.184426,,23146,,23.2083,1.74178,0.87109,307.939,1004.47,3.02299,3.02126,1.74,1.85,14.7543,21.9054,0.554618,0d 0h 0m 33s
115,10,4000.8,39985.1,488,4880,487.1,4871,0.9,9,0.184426,0.184426,,20845,,21.3202,2.22543,0.870361,522.945,3009.28,4.47527,4.46404,2.25,2.85,27.5895,57.1176,0.535784,0d 0h 0m 32s
116,10,3980.26,39763.1,488,4880,484.6,4846,3.4,34,0.696721,0.696721,,44870,,17.4005,2.60755,0.871084,507.424,1039.34,4.42637,4.41847,2.62,2.85,23.3913,28.7264,0.677412,0d 0h 0m 40s
117,10,4005.7,40027.7,488,4880,487.7,4877,0.3,3,0.0614754,0.0614754,,50713,,17.0757,2.60887,0.870659,468.807,1017.53,4.7416,4.74155,2.74,2.85,23.204,29.753,0.704787,0d 0h 0m 42s
