Rng Run, Number of Flows, Throughput [bps],, Tx Packets,, Rx Packets,, Lost Packets,, Lost Ratio [%],, PHY Tx Packets,, Useful Traffic Ratio [%],,E2E Delay Min [ms],, E2E Delay Max [ms],, E2E Delay Average [ms],, E2E Delay Median Estimate [ms],, E2E Delay Jitter [ms],, Sim. Duration
, , all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg  , all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg, all flows avg, all packets avg  , all flows avg, all packets avg, all packets avg, all packets avg, [min], [day hour min sec]
99,10,3880.41,38746.4,282,2820,272.6,2726,9.4,94,3.33333,3.33333,,3339,,16.6245,2.8055,0.871379,467.86,1272.04,5.61576,5.52308,2.81,2.85,29.7929,41.8886,0.40819,0d 0h 0m 24s
100,10,3964.4,39592.2,282,2820,278.5,2785,3.5,35,1.24113,1.24113,,42857,,25.6182,1.83835,0.870684,290.557,1010.1,3.35382,3.35779,1.94,1.85,17.5261,28.4563,0.27156,0d 0h 0m 16s
101,10,3763.69,37581.6,282,2820,264.4,2644,17.6,176,6.24113,6.24113,,44368,,21.5817,2.61219,0.870634,411.294,1258.02,4.38769,4.53392,2.61,2.85,24.719,36.1721,0.276705,0d 0h 0m 16s
102,10,3907.45,39010.8,282,2820,274.5,2745,7.5,75,2.65957,2.65957,,5723,,15.5396,3.09273,1.83809,505.977,1267.98,5.85577,5.90892,3.21,2.85,30.7365,40.4723,0.431819,0d 0h 0m 25s
103,10,3874.73,38690.6,282,2820,272.2,2722,9.8,98,3.47518,3.47518,,44469,,23.8687,2.03186,0.870451,520.998,1252.75,4.58003,4.48015,2.03,1.85,32.3737,39.8185,0.270722,0d 0h 0m 16s
104,10,3971.52,39660.5,282,2820,279,2790,3,30,1.06383,1.06383,,63921,,15.5945,2.90256,0.870022,537.266,2011.07,6.96568,6.92047,3.96,3.75,33.7193,49.9733,0.388818,0d 0h 0m 23s
105,10,3992.87,39867.4,282,2820,280.5,2805,1.5,15,0.531915,0.531915,,46656,,22.7843,2.12885,0.871162,609.503,1961.6,5.1327,5.12816,2.14,1.85,38.0764,56.2423,0.284716,0d 0h 0m 17s
106,10,3830.59,38248.7,282,2820,269.1,2691,12.9,129,4.57447,4.57447,,40391,,23.3925,2.32213,0.87075,450.598,2035.81,4.6046,4.57204,2.42,1.85,28.6617,48.5094,0.2592,0d 0h 0m 15s
107,10,3853.36,38470.7,282,2820,270.7,2707,11.3,113,4.00709,4.00709,,44237,,19.6675,2.99957,0.87097,749.892,2174.42,6.46015,6.57019,3.01,2.85,46.5273,64.5456,0.308201,0d 0h 0m 18s
108,10,3767.96,37627.7,282,2820,264.7,2647,17.3,173,6.13475,6.13475,,47876,,20.6859,2.61248,0.871537,542.47,2256.23,5.54513,5.69547,2.68,2.85,34.7436,58.2952,0.342081,0d 0h 0m 20s
109,10,3829.17,38239.4,282,2820,269,2690,13,130,4.60993,4.60993,,40042,,22.8299,2.51152,0.871561,634.617,3641.91,5.87288,5.98878,2.53,2.85,43.0201,91.1715,0.27806,0d 0h 0m 16s
110,10,3718.11,37126.1,282,2820,261.2,2612,20.8,208,7.37589,7.37589,,40345,,22.425,2.61235,1.83806,457.776,1267.91,4.60137,4.6878,2.64,2.85,27.9487,40.2735,0.272435,0d 0h 0m 16s
111,10,3998.56,39926.7,282,2820,280.9,2809,1.1,11,0.390071,0.390071,,54862,,15.2617,3.19262,0.870101,632.425,2934.16,8.55855,8.53401,4.875,4.35,42.4835,73.2442,0.394907,0d 0h 0m 23s
112,10,3999.98,39940.9,282,2820,281,2810,1,10,0.35461,0.35461,,47911,,19.8057,2.80573,0.870022,411.297,1255.63,4.65915,4.6578,2.81,2.85,24.6454,34.4468,0.388748,0d 0h 0m 23s
113,10,3990.03,39847,282,2820,280.3,2803,1.7,17,0.602837,0.602837,,2762,,14.6184,3.09333,0.870659,534.211,1654.74,7.46427,7.44234,4.53,3.75,33.3772,47.4458,0.44401,0d 0h 0m 26s
114,10,4001.37,39966.5,282,2820,281.1,2811,0.9,9,0.319149,0.319149,,54318,,22.806,1.7418,0.87109,1007.23,3032.34,7.93317,7.9176,1.74,1.85,68.4696,109.164,0.345763,0d 0h 0m 20s
115,10,3854.75,38509.7,282,2820,270.8,2708,11.2,112,3.97163,3.97163,,50549,,21.4163,2.22543,0.870361,165.69,662.347,3.41429,3.39922,2.315,2.85,10.5269,15.7962,0.313262,0d 0h 0m 18s
116,10,3839.12,38325.5,282,2820,269.7,2697,12.3,123,4.3617,4.3617,,52857,,19.6051,2.61231,0.871084,457.661,1284.29,4.81322,4.91526,2.62,2.85,27.6004,36.4372,0.341121,0d 0h 0m 20s
117,10,3701.04,36964,282,2820,260,2600,22,220,7.80142,7.80142,,60088,,18.7541,2.61063,0.870659,411.329,1014.52,5.04396,5.06532,2.74,2.85,26.0848,34.3674,0.367117,0d 0h 0m 22s
118,10,3856.22,38517.5,282,2820,270.9,2709,11.1,111,3.93617,3.93617,,38030,,22.5388,2.70916,0.87113,424.457,1258.39,4.4075,4.46086,2.73,2.85,25.4139,37.1769,0.245249,0d 0h 0m 14s
119,10,3943.05,39375.5,282,2820,277,2770,5,50,1.77305,1.77305,,53379,,18.8182,2.80602,0.871467,333.821,1001.71,4.71132,4.67957,2.8,3.75,21.7678,33.5925,0.348799,0d 0h 0m 20s
120,10,3871.87,38653.7,282,2820,272,2720,10,100,3.5461,3.5461,,703,,16.0211,3.09607,1.83847,349.017,1023.82,5.28497,5.3123,3.09,3.75,21.9754,30.1941,0.400096,0d 0h 0m 24s
121,10,3999.99,39951.8,282,2820,281,2810,1,10,0.35461,0.35461,,43279,,21.0423,2.51565,0.870577,145.182,706.186,3.52301,3.52182,2.72,2.85,9.08523,15.5393,0.276894,0d 0h 0m 16s
122,10,4002.83,39966.6,282,2820,281.2,2812,0.8,8,0.283688,0.283688,,43397,,23.1687,2.12873,0.870505,120.289,274.719,2.95506,2.9544,2.23,1.85,7.44838,10.307,0.281687,0d 0h 0m 16s
123,10,3856.21,38500,282,2820,270.9,2709,11.1,111,3.93617,3.93617,,47055,,20.5395,2.61227,0.871179,250.529,1269.18,4.03865,3.97084,2.63,2.85,15.4873,27.0346,0.289117,0d 0h 0m 17s
124,10,3850.51,38446.4,282,2820,270.5,2705,11.5,115,4.07801,4.07801,,55010,,21.1226,2.03188,0.871158,562.163,1259.35,5.18115,5.17315,2.315,2.25,34.8965,46.6437,0.343853,0d 0h 0m 20s
125,10,4004.24,40001.6,282,2820,281.3,2813,0.7,7,0.248227,0.248227,,54564,,19.1768,2.31892,0.871062,366.554,1268.27,4.88982,4.88559,2.55,2.85,22.589,34.4195,0.344738,0d 0h 0m 20s
126,10,3777.92,37719,282,2820,265.4,2654,16.6,166,5.88652,5.88652,,61698,,16.7962,3.09599,1.83822,535.099,3246.26,5.65648,5.72514,3.2,2.85,32.3475,66.4159,0.377625,0d 0h 0m 22s
127,10,4002.84,39972,282,2820,281.2,2812,0.8,8,0.283688,0.283688,,55170,,17.5732,2.99438,0.821834,811.695,1262.04,7.13884,7.1379,3.12,2.85,50.9829,58.6057,0.381297,0d 0h 0m 22s
128,10,3880.39,38741.6,282,2820,272.6,2726,9.4,94,3.33333,3.33333,,49380,,21.0351,2.51585,0.871011,725.546,4480.87,8.46023,8.56746,2.51,1.85,52.5347,119.414,0.379906,0d 0h 0m 22s
129,10,3854.77,38492.6,282,2820,270.8,2708,11.2,112,3.97163,3.97163,,47713,,17.3424,3.10546,1.8377,368.132,852.837,5.64963,5.71722,3.77,2.85,22.3978,28.582,0.347524,0d 0h 0m 20s
130,10,3689.66,36841.1,282,2820,259.2,2592,22.8,228,8.08511,8.08511,,51998,,18.08,3.19297,0.870909,550.575,1261.19,5.58988,5.68351,3.18,3.75,33.1893,46.2233,0.377793,0d 0h 0m 22s
131,10,3860.46,38551.5,282,2820,271.2,2712,10.8,108,3.82979,3.82979,,65085,,17.8661,2.51418,0.871108,427.88,1675.82,5.00038,5.07615,2.61,2.85,26.7029,42.5148,0.479297,0d 0h 0m 28s
132,10,4002.83,39971.3,282,2820,281.2,2812,0.8,8,0.283688,0.283688,,34155,,25.1667,2.32208,0.870814,283.408,1259.79,3.4755,3.4732,2.31,2.85,16.984,28.9303,0.273779,0d 0h 0m 16s
133,10,3984.33,39786.7,282,2820,279.9,2799,2.1,21,0.744681,0.744681,,49726,,19.9992,2.61253,0.871325,448.884,1255.64,4.89321,4.87961,2.71,2.85,27.4666,39.4153,0.354291,0d 0h 0m 21s
134,10,3847.65,38430.7,282,2820,270.3,2703,11.7,117,4.14894,4.14894,,49564,,18.9288,2.99823,1.83811,279.026,693.709,4.35768,4.45034,3.02,2.85,16.7709,21.8414,0.378944,0d 0h 0m 22s
135,10,3844.83,38393.4,282,2820,270.1,2701,11.9,119,4.21986,4.21986,,51496,,20.0705,2.51555,1.83771,399.111,1252.76,4.83386,4.89745,2.55,2.85,26.0696,36.9368,0.429735,0d 0h 0m 25s
136,10,3990.01,39853.3,282,2820,280.3,2803,1.7,17,0.602837,0.602837,,46991,,19.4804,2.90271,0.870814,600.2,2005.43,5.86538,5.85936,2.91,2.85,37.2427,52.2379,0.334381,0d 0h 0m 20s
137,10,3995.72,39909,282,2820,280.7,2807,1.3,13,0.460993,0.460993,,57748,,16.4132,3.38629,1.83831,581.994,1653.09,6.29863,6.29408,3.4,3.75,36.3554,47.5231,0.434657,0d 0h 0m 26s
138,10,3999.97,39953.3,282,2820,281,2810,1,10,0.35461,0.35461,,41613,,21.8056,1.83847,0.870577,475.58,1665.85,5.37653,5.35485,3.29,1.85,28.927,43.6232,0.326802,0d 0h 0m 19s
139,10,3686.79,36832.1,282,2820,259,2590,23,230,8.15603,8.15603,,43233,,21.6453,2.70362,0.816304,196.925,1254.03,3.84139,3.8346,2.71,2.85,12.2265,26.3176,0.296218,0d 0h 0m 17s
140,10,3806.35,38012.8,282,2820,267.4,2674,14.6,146,5.1773,5.1773,,2785,,16.2239,2.80583,0.870788,535.425,1252.23,5.89913,5.89327,3.11,2.85,32.8905,42.6193,0.43244,0d 0h 0m 25s
141,10,3565.82,35608.4,282,2820,250.5,2505,31.5,315,11.1702,11.1702,,40407,,24.7977,2.22528,0.871034,274.793,1128.44,3.44982,3.49398,2.24,2.85,16.6897,30.7953,0.262546,0d 0h 0m 15s
142,10,3786.47,37801.1,282,2820,266,2660,16,160,5.67376,5.67376,,53500,,21.3816,2.12701,0.871176,239.135,1187.21,3.73495,3.56912,2.12,1.85,16.0139,27.401,0.348009,0d 0h 0m 20s
143,10,3851.94,38461.6,282,2820,270.6,2706,11.4,114,4.04255,4.04255,,47471,,18.8675,3.03373,0.871514,802.925,2115.68,7.00386,7.13177,3.22,2.85,50.3011,69.8527,0.297397,0d 0h 0m 17s
144,10,3850.52,38460.8,282,2820,270.5,2705,11.5,115,4.07801,4.07801,,61886,,17.8723,2.41661,0.846419,392.324,1673.69,5.05083,5.03182,2.91,2.85,24.5131,40.9807,0.373044,0d 0h 0m 22s
145,10,3980.05,39744.9,282,2820,279.6,2796,2.4,24,0.851064,0.851064,,55064,,19.2264,2.51291,0.87133,537.573,1251.7,5.42297,5.4106,2.62,1.85,33.6468,46.3127,0.345742,0d 0h 0m 20s
146,10,4001.41,39949.9,282,2820,281.1,2811,0.9,9,0.319149,0.319149,,42179,,23.4825,2.22546,0.870565,295.691,1269.29,3.6844,3.68269,2.23,1.85,18.1918,31.8002,0.26817,0d 0h 0m 16s
147,10,3988.6,39829.8,282,2820,280.2,2802,1.8,18,0.638298,0.638298,,50842,,19.9225,2.51165,0.831805,272.341,694.747,4.02854,4.03278,2.52,2.85,16.6154,21.848,0.301395,0d 0h 0m 18s
148,10,3997.13,39913.1,282,2820,280.8,2808,1.2,12,0.425532,0.425532,,49267,,20.4533,2.51566,0.870812,335.835,1005.43,4.52495,4.52206,2.62,2.85,22.1229,32.5928,0.31113,0d 0h 0m 18s
149,10,3857.64,38518.1,282,2820,271,2710,11,110,3.90071,3.90071,,39881,,23.7947,2.32217,0.870274,327.2,1269.43,3.79977,3.83673,2.33,1.85,19.8238,33.9745,0.258961,0d 0h 0m 15s
150,10,3857.61,38537.9,282,2820,271,2710,11,110,3.90071,3.90071,,44824,,21.2508,2.61008,0.871188,378.814,1649.61,4.50949,4.53547,2.62,2.85,23.5129,40.147,0.275739,0d 0h 0m 16s
151,10,3773.66,37675.7,282,2820,265.1,2651,16.9,169,5.99291,5.99291,,42560,,22.9934,2.32216,0.871151,235.498,1256.91,3.63392,3.60667,2.43,1.85,14.6171,28.6404,0.271401,0d 0h 0m 16s
152,10,4002.84,39963.4,282,2820,281.2,2812,0.8,8,0.283688,0.283688,,49578,,21.3345,2.32226,0.871179,169.432,703.716,3.36433,3.36295,2.32,1.85,10.4631,16.2975,0.294709,0d 0h 0m 17s
153,10,3914.57,39084.7,282,2820,275,2750,7,70,2.48227,2.48227,,52247,,19.4162,2.70893,0.871084,593.181,1354.19,5.43514,5.50858,2.72,2.85,36.2137,47.438,0.326843,0d 0h 0m 19s
154,10,3739.48,37334.6,282,2820,262.7,2627,19.3,193,6.84397,6.84397,,50225,,21.2425,2.41881,0.870814,174.379,292.844,3.42037,3.47735,2.43,2.85,10.6009,13.1961,0.320383,0d 0h 0m 19s
155,10,3955.84,39496.6,282,2820,277.9,2779,4.1,41,1.4539,1.4539,,45930,,20.3849,2.70901,0.870289,631.971,2246.69,6.00617,5.97446,2.71,2.85,40.6475,61.2259,0.276259,0d 0h 0m 16s
156,10,3994.3,39887.6,282,2820,280.6,2806,1.4,14,0.496454,0.496454,,54499,,19.2324,2.61238,0.871206,493.67,1268.18,5.2889,5.28762,2.62,2.85,32.1757,43.8895,0.34483,0d 0h 0m 20s
157,10,3975.8,39708.7,282,2820,279.3,2793,2.7,27,0.957447,0.957447,,37257,,25.8312,2.03201,0.870347,312.051,1255.63,3.40932,3.4159,2.03,1.85,18.8886,31.9564,0.245807,0d 0h 0m 14s
158,10,3933.08,39270.9,282,2820,276.3,2763,5.7,57,2.02128,2.02128,,52248,,20.8138,2.32201,0.870339,275.662,1006.99,3.81244,3.75815,2.43,2.85,16.9176,25.0004,0.326046,0d 0h 0m 19s
159,10,4002.81,39984,282,2820,281.2,2812,0.8,8,0.283688,0.283688,,55620,,18.4157,2.80427,0.871059,588.585,1257.12,6.26892,6.26601,3.02,2.85,37.7456,52.1036,0.351515,0d 0h 0m 21s
160,10,4004.25,39979.5,282,2820,281.3,2813,0.7,7,0.248227,0.248227,,52692,,19.2109,2.70927,0.871384,800.616,3440.39,6.27978,6.26797,2.71,2.85,48.5543,77.5101,0.322899,0d 0h 0m 19s
161,10,3863.32,38593.8,282,2820,271.4,2714,10.6,106,3.75887,3.75887,,50650,,17.6771,2.99756,0.871202,379.133,1033.66,5.38255,5.42954,3.38,3.75,23.3335,31.9656,0.30831,0d 0h 0m 18s
162,10,4001.41,39957.4,282,2820,281.1,2811,0.9,9,0.319149,0.319149,,48064,,23.823,1.83852,0.871396,94.1166,266.787,2.65801,2.65671,1.85,1.85,6.32851,9.02559,0.30566,0d 0h 0m 18s
163,10,3933.08,39278.9,282,2820,276.3,2763,5.7,57,2.02128,2.02128,,60509,,20.2427,2.03184,0.871227,516.621,1259.2,5.05888,5.01258,2.04,1.85,33.2827,44.7687,0.364651,0d 0h 0m 21s
164,10,3847.68,38435.4,282,2820,270.3,2703,11.7,117,4.14894,4.14894,,50302,,20.2228,2.5156,0.870996,170.24,996.735,3.61215,3.57586,2.61,2.85,10.7666,20.6,0.310487,0d 0h 0m 18s
165,10,3943.05,39366,282,2820,277,2770,5,50,1.77305,1.77305,,47996,,18.7464,3.16342,0.870358,729.819,1464.99,6.51686,6.57184,3.18,3.75,44.3208,56.7356,0.311058,0d 0h 0m 18s
166,10,3987.17,39816.4,282,2820,280.1,2801,1.9,19,0.673759,0.673759,,51108,,20.318,2.32226,0.871692,484.58,1200.31,5.23804,5.24045,2.53,1.85,31.6936,42.3338,0.315296,0d 0h 0m 18s
167,10,3853.35,38486.1,282,2820,270.7,2707,11.3,113,4.00709,4.00709,,40986,,20.306,2.80605,0.870903,552.738,1278,5.47963,5.53438,3.01,2.85,34.2062,47.6329,0.250914,0d 0h 0m 15s
168,10,3999.97,39936.8,282,2820,281,2810,1,10,0.35461,0.35461,,41638,,21.4741,2.41913,0.870734,387.781,1257.87,4.43699,4.43621,2.72,2.85,23.4741,37.1568,0.270477,0d 0h 0m 16s
169,10,4002.82,39965,282,2820,281.2,2812,0.8,8,0.283688,0.283688,,46027,,19.1533,2.90237,0.871043,553.83,2664.52,6.02503,6.01779,3.24,3.75,35.8013,65.264,0.282425,0d 0h 0m 16s
170,10,3920.27,39150.7,282,2820,275.4,2754,6.6,66,2.34043,2.34043,,63216,,17.0268,2.80549,0.87065,553.722,1020.03,5.7442,5.68435,3.09,3.75,33.5093,39.518,0.380773,0d 0h 0m 22s
171,10,3794.99,37895,282,2820,266.6,2666,15.4,154,5.46099,5.46099,,49456,,19.3764,2.70935,0.87129,461.987,1680.87,5.9761,6.06086,2.94,2.85,31.1852,53.6138,0.309194,0d 0h 0m 18s
172,10,3997.13,39926.2,282,2820,280.8,2808,1.2,12,0.425532,0.425532,,35563,,26.4426,1.93363,0.871325,335.995,1002.26,3.59469,3.59952,2.06,1.85,20.5769,33.7047,0.230662,0d 0h 0m 13s
173,10,3961.54,39560.2,282,2820,278.3,2783,3.7,37,1.31206,1.31206,,12351,,15.8094,2.41902,1.83821,243.11,691.085,4.76191,4.75166,2.86,2.85,15.7629,21.1556,0.47981,0d 0h 0m 28s
174,10,3860.47,38550.7,282,2820,271.2,2712,10.8,108,3.82979,3.82979,,48328,,18.599,3.09597,1.83912,531.808,1258.91,5.53812,5.62715,3.13,2.85,31.9422,41.1666,0.298881,0d 0h 0m 17s
175,10,3995.73,39918.3,282,2820,280.7,2807,1.3,13,0.460993,0.460993,,44335,,19.364,2.99931,0.870734,546.365,1669.71,5.79536,5.79198,3.01,3.75,34.5303,49.7352,0.273671,0d 0h 0m 16s
176,10,4007.1,40024.5,282,2820,281.5,2815,0.5,5,0.177305,0.177305,,38648,,25.3625,2.03124,0.87084,560.69,1412.44,4.54675,4.54764,2.13,2.85,33.966,46.6624,0.239282,0d 0h 0m 14s
177,10,3995.72,39893,282,2820,280.7,2807,1.3,13,0.460993,0.460993,,41554,,19.5474,3.19283,0.870995,473.36,1948.04,5.07029,5.06802,3.2,3.75,28.2359,42.8589,0.267893,0d 0h 0m 16s
178,10,3987.17,39805.3,282,2820,280.1,2801,1.9,19,0.673759,0.673759,,53660,,19.449,2.5158,0.870101,392.489,1276.03,4.71462,4.71186,2.61,2.85,24.3127,37.8734,0.33004,0d 0h 0m 19s
179,10,3577.2,35729.9,282,2820,251.3,2513,30.7,307,10.8865,10.8865,,65094,,17.304,2.80465,0.870998,335.181,1287.09,5.40669,5.26306,2.82,2.85,23.5899,36.2006,0.393938,0d 0h 0m 23s
180,10,3900.34,38940.3,282,2820,274,2740,8,80,2.83688,2.83688,,40427,,25.1864,2.03198,0.871001,366.675,1661.75,3.96242,4.01168,2.12,1.85,22.8999,40.3062,0.255497,0d 0h 0m 15s
181,10,3978.62,39734.1,282,2820,279.5,2795,2.5,25,0.886525,0.886525,,529,,14.6937,2.8058,0.870395,583.829,2007.3,7.89092,7.87487,4.31,3.75,37.1633,56.679,0.403665,0d 0h 0m 24s
182,10,3997.14,39908.3,282,2820,280.8,2808,1.2,12,0.425532,0.425532,,53333,,20.4901,2.32239,0.871396,750.977,2001.4,6.11569,6.11289,2.48,2.85,46.3826,61.2794,0.346615,0d 0h 0m 20s
183,10,3856.21,38501.8,282,2820,270.9,2709,11.1,111,3.93617,3.93617,,41892,,21.9075,2.61233,0.870812,797.095,1861.74,6.77252,6.67507,2.63,2.85,51.8095,66.6458,0.263201,0d 0h 0m 15s
184,10,3997.12,39920.9,282,2820,280.8,2808,1.2,12,0.425532,0.425532,,44150,,22.6279,2.31728,0.870314,352.186,1255.76,4.36767,4.36521,2.33,2.85,23.5965,38.3045,0.286469,0d 0h 0m 17s
185,10,4004.24,39975.2,282,2820,281.3,2813,0.7,7,0.248227,0.248227,,44183,,20.7847,2.70905,0.870832,552.332,1203.52,5.14093,5.13584,2.7,3.75,33.2445,42.9529,0.275018,0d 0h 0m 16s
186,10,3849.09,38434.9,282,2820,270.4,2704,11.6,116,4.11348,4.11348,,53057,,20.4298,2.41876,0.870269,452.507,3251.84,5.40844,5.50727,2.43,2.85,32.0154,77.0684,0.332726,0d 0h 0m 19s
187,10,3861.89,38560.7,282,2820,271.3,2713,10.7,107,3.79433,3.79433,,46850,,18.4049,3.28937,1.83879,680.745,1681.99,6.67755,6.81123,3.29,3.75,43.8533,58.1791,0.300858,0d 0h 0m 18s
188,10,3958.7,39528,282,2820,278.1,2781,3.9,39,1.38298,1.38298,,43666,,20.8161,2.70928,0.871043,557.851,1673.63,5.31877,5.33663,2.81,2.85,34.2168,51.6815,0.269773,0d 0h 0m 16s
189,10,3760.84,37547.3,282,2820,264.2,2642,17.8,178,6.31206,6.31206,,57633,,18.2001,2.70902,0.871071,464.087,1011.57,5.63746,5.77328,2.81,2.85,30.4339,39.5236,0.349084,0d 0h 0m 20s
190,10,3995.72,39901.8,282,2820,280.7,2807,1.3,13,0.460993,0.460993,,52969,,20.4948,2.31947,0.870795,525.721,1328.31,4.95304,4.94947,2.33,2.85,31.9305,42.0884,0.332296,0d 0h 0m 19s
191,10,3960.12,39543,282,2820,278.2,2782,3.8,38,1.34752,1.34752,,54373,,20.0941,2.4188,0.870891,509.137,1265.16,5.47151,5.47652,2.42,2.85,34.145,49.0825,0.34275,0d 0h 0m 20s
192,10,3995.7,39902.7,282,2820,280.7,2807,1.3,13,0.460993,0.460993,,65206,,16.8689,2.70815,0.870891,462.873,2013.95,5.70615,5.70558,2.84,2.85,29.699,50.6767,0.394938,0d 0h 0m 23s
193,10,3880.41,38752,282,2820,272.6,2726,9.4,94,3.33333,3.33333,,56375,,17.9444,2.80146,0.871279,362.411,1237.88,4.81086,4.80697,3.1,2.85,22.1504,32.7849,0.343878,0d 0h 0m 20s
194,10,3933.09,39267.9,282,2820,276.3,2763,5.7,57,2.02128,2.02128,,129,,17.1413,2.70897,0.870669,518.552,2010.55,5.86321,5.8788,2.73,2.85,31.7987,49.2743,0.411012,0d 0h 0m 24s
195,10,3935.9,39304.2,282,2820,276.5,2765,5.5,55,1.95035,1.95035,,62975,,17.2154,2.70924,1.83802,644.748,1963.32,6.26698,6.24411,3.01,2.85,40.244,52.6282,0.39592,0d 0h 0m 23s
196,10,4004.25,39984.2,282,2820,281.3,2813,0.7,7,0.248227,0.248227,,35219,,25.666,2.12497,0.834826,263.897,1277.06,3.37709,3.37675,2.13,1.85,16.0233,29.0219,0.219668,0d 0h 0m 13s
197,10,3851.94,38455.3,282,2820,270.6,2706,11.4,114,4.04255,4.04255,,46658,,21.4168,2.51555,0.871128,400.323,1066.68,4.4985,4.36174,2.54,2.85,25.5579,30.6748,0.295705,0d 0h 0m 17s
198,10,4002.83,39969.2,282,2820,281.2,2812,0.8,8,0.283688,0.283688,,57262,,17.2395,3.09625,0.871151,699.022,2228.08,7.01006,7.00551,3.09,3.75,44.3983,65.3687,0.35691,0d 0h 0m 21s
199,10,3870.46,38673.5,282,2820,271.9,2719,10.1,101,3.58156,3.58156,,58999,,17.3572,2.90269,0.871188,714.276,2221.22,6.8061,6.89084,3.02,2.85,45.0847,65.1723,0.358293,0d 0h 0m 21s
200,10,3843.4,38377.4,282,2820,270,2700,12,120,4.25532,4.25532,,45414,,20.802,2.70929,1.83843,343.486,1013.32,4.18861,4.28291,2.73,2.85,20.5235,28.2572,0.291397,0d 0h 0m 17s

,Min,=MIN(C3:C202),=MIN(D3:D202),=MIN(E3:E202),=MIN(F3:F202),=MIN(G3:G202),=MIN(H3:H202),=MIN(I3:I202),=MIN(J3:J202),=MIN(K3:K202),=MIN(L3:L202),,=MIN(N3:N202),,=MIN(P3:P202),=MIN(Q3:Q202),=MIN(R3:R202),=MIN(S3:S202),=MIN(T3:T202),=MIN(U3:U202),=MIN(V3:V202),=MIN(W3:W202),=MIN(X3:X202),=MIN(Y3:Y202),=MIN(Z3:Z202),=MIN(AA3:AA202)
,Max,=MAX(C3:C202),=MAX(D3:D202),=MAX(E3:E202),=MAX(F3:F202),=MAX(G3:G202),=MAX(H3:H202),=MAX(I3:I202),=MAX(J3:J202),=MAX(K3:K202),=MAX(L3:L202),,=MAX(N3:N202),,=MAX(P3:P202),=MAX(Q3:Q202),=MAX(R3:R202),=MAX(S3:S202),=MAX(T3:T202),=MAX(U3:U202),=MAX(V3:V202),=MAX(W3:W202),=MAX(X3:X202),=MAX(Y3:Y202),=MAX(Z3:Z202),=MAX(AA3:AA202)
,Average,=AVERAGE(C3:C202),=AVERAGE(D3:D202),=AVERAGE(E3:E202),=AVERAGE(F3:F202),=AVERAGE(G3:G202),=AVERAGE(H3:H202),=AVERAGE(I3:I202),=AVERAGE(J3:J202),=AVERAGE(K3:K202),=AVERAGE(L3:L202),,=AVERAGE(N3:N202),,=AVERAGE(P3:P202),=AVERAGE(Q3:Q202),=AVERAGE(R3:R202),=AVERAGE(S3:S202),=AVERAGE(T3:T202),=AVERAGE(U3:U202),=AVERAGE(V3:V202),=AVERAGE(W3:W202),=AVERAGE(X3:X202),=AVERAGE(Y3:Y202),=AVERAGE(Z3:Z202),=AVERAGE(AA3:AA202)
,Median,=MEDIAN(C3:C202),=MEDIAN(D3:D202),=MEDIAN(E3:E202),=MEDIAN(F3:F202),=MEDIAN(G3:G202),=MEDIAN(H3:H202),=MEDIAN(I3:I202),=MEDIAN(J3:J202),=MEDIAN(K3:K202),=MEDIAN(L3:L202),,=MEDIAN(N3:N202),,=MEDIAN(P3:P202),=MEDIAN(Q3:Q202),=MEDIAN(R3:R202),=MEDIAN(S3:S202),=MEDIAN(T3:T202),=MEDIAN(U3:U202),=MEDIAN(V3:V202),=MEDIAN(W3:W202),=MEDIAN(X3:X202),=MEDIAN(Y3:Y202),=MEDIAN(Z3:Z202),=MEDIAN(AA3:AA202)
,Std. deviation,=STDEV(C3:C202)/SQRT(200),=STDEV(D3:D202)/SQRT(200),=STDEV(E3:E202)/SQRT(200),=STDEV(F3:F202)/SQRT(200),=STDEV(G3:G202)/SQRT(200),=STDEV(H3:H202)/SQRT(200),=STDEV(I3:I202)/SQRT(200),=STDEV(J3:J202)/SQRT(200),=STDEV(K3:K202)/SQRT(200),=STDEV(L3:L202)/SQRT(200),,=STDEV(N3:N202)/SQRT(200),,=STDEV(P3:P202)/SQRT(200),=STDEV(Q3:Q202)/SQRT(200),=STDEV(R3:R202)/SQRT(200),=STDEV(S3:S202)/SQRT(200),=STDEV(T3:T202)/SQRT(200),=STDEV(U3:U202)/SQRT(200),=STDEV(V3:V202)/SQRT(200),=STDEV(W3:W202)/SQRT(200),=STDEV(X3:X202)/SQRT(200),=STDEV(Y3:Y202)/SQRT(200),=STDEV(Z3:Z202)/SQRT(200),=STDEV(AA3:AA202)/SQRT(200)
